티커,종목명,종가,등락률,시가총액,거래량,거래대금,상장주식수,외국인비율,PER,ROE,순위,시장,티어,테마,섹터,자동점수,점수상세
005930,삼성전자,250500,-4.02,1464492800000000.0,15160930,3797812965000,5846279000,46.71,11.24,10.85,1,KOSPI,B,[],반도체와반도체장비,75.0,"{""사업이해도"": 5, ""매출성장성"": 10, ""영업이익안정성"": 10, ""ROE"": 8, ""현금흐름"": 15, ""부채안정성"": 10, ""해자"": 4, ""주주환원"": 5, ""밸류에이션"": 8}"
000660,SK하이닉스,1613000,-4.73,1178284200000000.0,2533913,4087201669000,730492000,50.57,7.19,44.15,2,KOSPI,C,[],반도체와반도체장비,84.0,"{""사업이해도"": 5, ""매출성장성"": 10, ""영업이익안정성"": 4, ""ROE"": 15, ""현금흐름"": 15, ""부채안정성"": 10, ""해자"": 10, ""주주환원"": 5, ""밸류에이션"": 10}"
005935,삼성전자우,185500,-2.52,148839900000000.0,1860047,345038718500,802371000,76.11,8.32,,3,KOSPI,?,[],반도체와반도체장비,,
402340,SK스퀘어,982000,-7.97,129549400000000.0,536496,526839072000,131924000,46.33,3.96,37.82,4,KOSPI,C,[],반도체와반도체장비,59.0,"{""사업이해도"": 5, ""매출성장성"": 0, ""영업이익안정성"": 4, ""ROE"": 12, ""현금흐름"": 3, ""부채안정성"": 10, ""해자"": 10, ""주주환원"": 5, ""밸류에이션"": 10}"
009150,삼성전기,1400000,-2.1,104571200000000.0,426139,596594600000,74694000,37.8,107.83,7.7,5,KOSPI,B,[],전자장비와기기,64.0,"{""사업이해도"": 5, ""매출성장성"": 10, ""영업이익안정성"": 10, ""ROE"": 4, ""현금흐름"": 15, ""부채안정성"": 10, ""해자"": 4, ""주주환원"": 5, ""밸류에이션"": 1}"
373220,LG에너지솔루션,347500,-5.31,81315000000000.0,423643,147215942500,234000000,5.5,-48.31,-5.19,6,KOSPI,D,[],전기제품,38.0,"{""사업이해도"": 5, ""매출성장성"": 0, ""영업이익안정성"": 7, ""ROE"": 0, ""현금흐름"": 15, ""부채안정성"": 4, ""해자"": 2, ""주주환원"": 5, ""밸류에이션"": 0}"
005380,현대차,378000,-5.62,77398400000000.0,817753,309110634000,204758000,24.35,12.31,8.41,7,KOSPI,B,[],자동차,53.0,"{""사업이해도"": 5, ""매출성장성"": 8, ""영업이익안정성"": 7, ""ROE"": 12, ""현금흐름"": 0, ""부채안정성"": 4, ""해자"": 4, ""주주환원"": 5, ""밸류에이션"": 8}"
207940,삼성바이오로직스,1501000,-1.25,69482700000000.0,36243,54400743000,46291000,13.11,41.46,19.44,8,KOSPI,D,[],제약,78.0,"{""사업이해도"": 5, ""매출성장성"": 10, ""영업이익안정성"": 10, ""ROE"": 12, ""현금흐름"": 15, ""부채안정성"": 10, ""해자"": 10, ""주주환원"": 5, ""밸류에이션"": 1}"
028260,삼성물산,373000,-4.48,60488500000000.0,326641,121837093000,162168000,30.9,22.58,6.02,9,KOSPI,?,[],복합기업,55.0,"{""사업이해도"": 5, ""매출성장성"": 2, ""영업이익안정성"": 10, ""ROE"": 8, ""현금흐름"": 11, ""부채안정성"": 7, ""해자"": 4, ""주주환원"": 5, ""밸류에이션"": 3}"
105560,KB금융,169100,-1.23,59977700000000.0,1402094,237094095400,354688000,79.24,10.1,9.98,10,KOSPI,A,[],은행,47.0,"{""사업이해도"": 5, ""매출성장성"": 0, ""영업이익안정성"": 10, ""ROE"": 8, ""현금흐름"": 11, ""부채안정성"": 0, ""해자"": 0, ""주주환원"": 5, ""밸류에이션"": 8}"
