티커,종목명,종가,등락률,시가총액,거래량,거래대금,상장주식수,외국인비율,PER,ROE,순위,시장,티어,테마,섹터,자동점수,점수상세
005930,삼성전자,314500,-5.84,1838654600000000.0,24698044,7767534838000,5846279000,46.96,25.42,10.85,1,KOSPI,B,[],반도체와반도체장비,,
000660,SK하이닉스,2560000,-3.4,1824518100000000.0,4276694,10948336640000,712702000,50.36,24.73,44.15,2,KOSPI,C,[],반도체와반도체장비,,
402340,SK스퀘어,1757000,3.54,231850900000000.0,1710560,3005453920000,131958000,45.92,14.92,37.82,3,KOSPI,C,[],반도체와반도체장비,,
009150,삼성전기,2205000,0.96,164699600000000.0,989409,2181646845000,74694000,39.73,208.27,7.7,4,KOSPI,B,[],전자장비와기기,,
005935,삼성전자우,204500,-3.54,164084900000000.0,3253027,665244021500,802371000,76.31,16.53,,5,KOSPI,?,[],반도체와반도체장비,,
005380,현대차,487500,-1.52,99819400000000.0,848321,413556487500,204758000,24.81,15.03,8.41,6,KOSPI,B,[],자동차,,
373220,LG에너지솔루션,348000,-3.87,81432000000000.0,395443,137614164000,234000000,5.52,-50.8,-5.19,7,KOSPI,D,[],전기제품,,
032830,삼성생명,387000,-3.49,77400000000000.0,468913,181469331000,200000000,23.21,26.96,4.96,8,KOSPI,B,[],생명보험,,
028260,삼성물산,434000,-7.36,70380700000000.0,870586,377834324000,162168000,30.6,29.1,6.02,9,KOSPI,?,[],복합기업,,
207940,삼성바이오로직스,1396000,0.36,64622200000000.0,39712,55437952000,46291000,12.68,45.36,19.44,10,KOSPI,D,[],제약,,
329180,HD현대중공업,615000,3.89,64551200000000.0,297110,182722650000,104961000,13.88,30.39,18.82,11,KOSPI,C,[],조선,,
034020,두산에너빌리티,88500,1.96,56689700000000.0,2186748,193527198000,640561000,24.14,367.22,1.11,12,KOSPI,C,[],기계,,
012450,한화에어로스페이스,1091000,9.65,56255700000000.0,191691,209134881000,51563000,45.35,34.27,19.14,13,KOSPI,C,[],우주항공과국방,,
105560,KB금융,158500,-0.31,56218000000000.0,1193889,189231406500,354688000,80.06,10.02,9.98,14,KOSPI,A,[],은행,,
034730,SK,763000,-8.51,55319600000000.0,408059,311349017000,72503000,29.67,21.21,6.35,15,KOSPI,C,[],석유와가스,,
000270,기아,141500,2.54,55243400000000.0,790999,111926358500,390413000,38.72,7.96,12.92,16,KOSPI,B,[],자동차,,
055550,신한지주,96400,0.63,45756700000000.0,790055,76161302000,474654000,61.69,9.19,8.72,17,KOSPI,A,[],은행,,
012330,현대모비스,494000,-1.2,44821900000000.0,306223,151274162000,90733000,36.87,12.9,7.68,18,KOSPI,A,[],자동차부품,,
068270,셀트리온,174500,0.69,40580600000000.0,473079,82552285500,232554000,24.47,33.39,5.94,19,KOSPI,D,[],제약,,
006400,삼성SDI,491000,0.82,39567500000000.0,431232,211734912000,80586000,26.25,-86.35,-3.15,20,KOSPI,C,[],전기제품,,
010120,LS ELECTRIC,263500,10.71,39525000000000.0,2068137,544954099500,150000000,18.15,117.22,14.67,21,KOSPI,?,[],전기장비,,
267260,HD현대일렉트릭,1012000,4.12,36479700000000.0,188721,190985652000,36047000,34.67,46.38,41.5,22,KOSPI,C,[],전기장비,,
298040,효성중공업,3718000,8.14,34668700000000.0,67838,252221684000,9325000,26.77,68.65,24.41,23,KOSPI,?,[],전기장비,,
086790,하나금융지주,116400,1.57,31936400000000.0,590822,68771680800,274368000,68.53,8.02,9.17,24,KOSPI,A,[],은행,,
042660,한화오션,103300,2.99,31652500000000.0,1049667,108430601100,306413000,10.43,20.68,22.59,25,KOSPI,C,[],조선,,
066570,LG전자,193300,-4.78,31485600000000.0,1449121,280115089300,162885000,28.4,35.66,4.28,26,KOSPI,B,[],전자제품,,
035420,NAVER,197400,-0.8,30969600000000.0,1015743,200507668200,156888000,34.66,17.13,7.37,27,KOSPI,B,[],양방향미디어와서비스,,
069500,KODEX 200,134525,-2.93,28102300000000.0,16206583,2180190578075,208900000,23.74,,,28,KOSPI,?,[],,,
000810,삼성화재,623000,0.81,27815400000000.0,93409,58193807000,44647000,58.38,15.0,10.97,29,KOSPI,?,[],손해보험,,
000150,두산,1590000,6.93,25748200000000.0,79697,126718230000,16194000,20.92,370.98,4.99,30,KOSPI,C,[],복합기업,,
009540,HD한국조선해양,358500,2.43,25372200000000.0,178219,63891511500,70773000,33.42,10.08,17.78,31,KOSPI,C,[],조선,,
005490,POSCO홀딩스,315000,-0.63,24961100000000.0,264203,83223945000,79242000,31.91,30.99,1.18,32,KOSPI,C,[],철강,,
006800,미래에셋증권,43650,2.11,24425100000000.0,1993991,87037707150,559567000,9.43,13.7,12.36,33,KOSPI,?,[],증권,,
015760,한국전력,37600,1.62,24137800000000.0,1485344,55848934400,641964000,20.84,2.77,19.4,34,KOSPI,D,[],전기유틸리티,,
042700,한미반도체,246500,-3.9,23494500000000.0,1518635,374343527500,95312000,6.96,132.03,34.76,35,KOSPI,C,[],반도체와반도체장비,,
010130,고려아연,1095000,1.39,22855900000000.0,20535,22485825000,20873000,28.14,22.83,8.48,36,KOSPI,C,[],비철금속,,
011070,LG이노텍,907000,-7.54,21466100000000.0,280239,254176773000,23667000,23.33,44.28,6.14,37,KOSPI,?,[],전자장비와기기,,
316140,우리금융지주,29350,1.21,21369400000000.0,1854113,54418216550,728090000,45.84,6.96,8.91,38,KOSPI,A,[],은행,,
010140,삼성중공업,23750,1.93,20900000000000.0,3891175,92415406250,880000000,28.76,37.64,13.74,39,KOSPI,C,[],조선,,
064350,현대로템,189800,9.71,20715200000000.0,491669,93318776200,109142000,37.49,25.48,30.05,40,KOSPI,C,[],우주항공과국방,,
360750,TIGER 미국S&P500,28865,0.79,20251700000000.0,26883755,775999588075,701600000,0.21,,,41,KOSPI,?,[],,,
051910,LG화학,280000,0.0,19765900000000.0,258564,72397920000,70592000,37.24,-10.64,-5.5,42,KOSPI,C,[],화학,,
017670,SK텔레콤,88600,0.23,19030400000000.0,785469,69592553400,214790000,37.57,51.93,3.33,43,KOSPI,A,[],무선통신서비스,,
138040,메리츠금융지주,106900,1.23,17889400000000.0,222034,23735434600,167347000,14.04,8.01,22.53,44,KOSPI,A,[],증권,,
011200,HMM,18660,0.27,17600800000000.0,782865,14608260900,943238000,7.69,12.2,6.9,45,KOSPI,C,[],해운사,,
033780,KT&G,167100,-1.53,17346700000000.0,277636,46392975600,103810000,51.32,16.45,11.77,46,KOSPI,A,[],담배,,
079550,LIG디펜스앤에어로스페이스,770000,7.09,16940000000000.0,136866,105386820000,22000000,25.28,54.48,19.2,47,KOSPI,C,[],우주항공과국방,,
267250,HD현대,210000,5.26,16588500000000.0,162123,34045830000,78993000,27.2,10.88,10.25,48,KOSPI,?,[],조선,,
096770,SK이노베이션,98000,3.27,16567200000000.0,363139,35587622000,169053000,14.48,-7.43,-14.42,49,KOSPI,D,[],석유와가스,,
024110,기업은행,20250,1.76,16147900000000.0,743340,15052635000,797426000,13.49,6.09,7.7,50,KOSPI,B,[],은행,,
035720,카카오,34800,0.72,15415200000000.0,1530647,53266515600,442966000,28.27,31.32,4.59,51,KOSPI,C,[],양방향미디어와서비스,,
