티커,종목명,종가,등락률,시가총액,거래량,거래대금,상장주식수,외국인비율,PER,ROE,순위,시장,티어,테마,섹터,자동점수,점수상세
005930,삼성전자,230500,-6.3,1347567200000000.0,26095404,6014990622000,5846279000,46.68,18.63,10.85,1,KOSPI,B,[],반도체와반도체장비,72.0,"{""사업이해도"": 5, ""매출성장성"": 10, ""영업이익안정성"": 10, ""ROE"": 8, ""현금흐름"": 15, ""부채안정성"": 10, ""해자"": 4, ""주주환원"": 5, ""밸류에이션"": 5}"
000660,SK하이닉스,1495000,-10.37,1092086100000000.0,5295745,7917138775000,730492000,51.03,14.44,44.15,2,KOSPI,C,[],반도체와반도체장비,82.0,"{""사업이해도"": 5, ""매출성장성"": 10, ""영업이익안정성"": 4, ""ROE"": 15, ""현금흐름"": 15, ""부채안정성"": 10, ""해자"": 10, ""주주환원"": 5, ""밸류에이션"": 8}"
005935,삼성전자우,172100,-6.42,138088100000000.0,3325061,572242998100,802371000,77.0,13.91,,3,KOSPI,?,[],반도체와반도체장비,,
402340,SK스퀘어,970000,-13.32,127999600000000.0,808124,783880280000,131958000,46.1,8.24,37.82,4,KOSPI,C,[],반도체와반도체장비,59.0,"{""사업이해도"": 5, ""매출성장성"": 0, ""영업이익안정성"": 4, ""ROE"": 12, ""현금흐름"": 3, ""부채안정성"": 10, ""해자"": 10, ""주주환원"": 5, ""밸류에이션"": 10}"
009150,삼성전기,1229000,-9.37,91798600000000.0,971841,1194392589000,74694000,39.27,116.09,7.7,5,KOSPI,B,[],전자장비와기기,64.0,"{""사업이해도"": 5, ""매출성장성"": 10, ""영업이익안정성"": 10, ""ROE"": 4, ""현금흐름"": 15, ""부채안정성"": 10, ""해자"": 4, ""주주환원"": 5, ""밸류에이션"": 1}"
005380,현대차,400000,-1.11,81903100000000.0,527513,211005200000,204758000,25.09,12.33,8.41,6,KOSPI,B,[],자동차,53.0,"{""사업이해도"": 5, ""매출성장성"": 8, ""영업이익안정성"": 7, ""ROE"": 12, ""현금흐름"": 0, ""부채안정성"": 4, ""해자"": 4, ""주주환원"": 5, ""밸류에이션"": 8}"
373220,LG에너지솔루션,345000,2.83,80730000000000.0,212231,73219695000,234000000,5.54,-50.36,-5.19,7,KOSPI,D,[],전기제품,38.0,"{""사업이해도"": 5, ""매출성장성"": 0, ""영업이익안정성"": 7, ""ROE"": 0, ""현금흐름"": 15, ""부채안정성"": 4, ""해자"": 2, ""주주환원"": 5, ""밸류에이션"": 0}"
207940,삼성바이오로직스,1514000,1.54,70084500000000.0,48730,73777220000,46291000,13.01,49.19,19.44,8,KOSPI,D,[],제약,78.0,"{""사업이해도"": 5, ""매출성장성"": 10, ""영업이익안정성"": 10, ""ROE"": 12, ""현금흐름"": 15, ""부채안정성"": 10, ""해자"": 10, ""주주환원"": 5, ""밸류에이션"": 1}"
105560,KB금융,171500,0.47,60828900000000.0,729378,125088327000,354688000,79.32,10.84,9.98,9,KOSPI,A,[],은행,47.0,"{""사업이해도"": 5, ""매출성장성"": 0, ""영업이익안정성"": 10, ""ROE"": 8, ""현금흐름"": 11, ""부채안정성"": 0, ""해자"": 0, ""주주환원"": 5, ""밸류에이션"": 8}"
032830,삼성생명,287500,-2.21,57500000000000.0,242933,69843237500,200000000,23.39,20.03,4.96,10,KOSPI,B,[],생명보험,64.0,"{""사업이해도"": 5, ""매출성장성"": 10, ""영업이익안정성"": 10, ""ROE"": 4, ""현금흐름"": 15, ""부채안정성"": 2, ""해자"": 10, ""주주환원"": 5, ""밸류에이션"": 3}"
012450,한화에어로스페이스,1054000,4.67,54347800000000.0,163552,172383808000,51563000,45.35,33.1,19.14,11,KOSPI,C,[],우주항공과국방,70.0,"{""사업이해도"": 5, ""매출성장성"": 10, ""영업이익안정성"": 10, ""ROE"": 15, ""현금흐름"": 15, ""부채안정성"": 2, ""해자"": 7, ""주주환원"": 5, ""밸류에이션"": 1}"
028260,삼성물산,334000,-3.88,54164000000000.0,319718,106785812000,162168000,30.86,22.4,6.02,12,KOSPI,?,[],복합기업,55.0,"{""사업이해도"": 5, ""매출성장성"": 2, ""영업이익안정성"": 10, ""ROE"": 8, ""현금흐름"": 11, ""부채안정성"": 7, ""해자"": 4, ""주주환원"": 5, ""밸류에이션"": 3}"
329180,HD현대중공업,507000,-0.39,53215300000000.0,147612,74839284000,104961000,13.82,25.05,18.82,13,KOSPI,C,[],조선,64.0,"{""사업이해도"": 5, ""매출성장성"": 10, ""영업이익안정성"": 10, ""ROE"": 8, ""현금흐름"": 15, ""부채안정성"": 4, ""해자"": 4, ""주주환원"": 5, ""밸류에이션"": 3}"
