티커,종목명,종가,등락률,시가총액,거래량,거래대금,상장주식수,외국인비율,PER,ROE,순위,시장,티어,테마,섹터,자동점수,점수상세
005930,삼성전자,354000,-2.34,2069582600000000.0,42713286,15120503244000,5846279000,47.62,28.61,10.85,1,KOSPI,B,[],반도체와반도체장비,70.0,"{""사업이해도"": 5, ""매출성장성"": 10, ""영업이익안정성"": 10, ""ROE"": 8, ""현금흐름"": 15, ""부채안정성"": 10, ""해자"": 4, ""주주환원"": 5, ""밸류에이션"": 3}"
000660,SK하이닉스,2764000,2.94,1969909300000000.0,7037272,19451019808000,712702000,51.31,26.7,44.15,2,KOSPI,C,[],반도체와반도체장비,77.0,"{""사업이해도"": 5, ""매출성장성"": 10, ""영업이익안정성"": 4, ""ROE"": 15, ""현금흐름"": 15, ""부채안정성"": 10, ""해자"": 10, ""주주환원"": 5, ""밸류에이션"": 3}"
402340,SK스퀘어,1780000,4.71,234885900000000.0,1488102,2648821560000,131958000,48.01,15.12,37.82,3,KOSPI,C,[],반도체와반도체장비,54.0,"{""사업이해도"": 5, ""매출성장성"": 0, ""영업이익안정성"": 4, ""ROE"": 12, ""현금흐름"": 3, ""부채안정성"": 10, ""해자"": 10, ""주주환원"": 5, ""밸류에이션"": 5}"
005935,삼성전자우,222000,-2.84,178126400000000.0,6141800,1363479600000,802371000,76.76,17.94,,4,KOSPI,?,[],반도체와반도체장비,,
009150,삼성전기,2270000,3.18,169554700000000.0,1696640,3851372800000,74694000,39.4,214.41,7.7,5,KOSPI,B,[],전자장비와기기,64.0,"{""사업이해도"": 5, ""매출성장성"": 10, ""영업이익안정성"": 10, ""ROE"": 4, ""현금흐름"": 15, ""부채안정성"": 10, ""해자"": 4, ""주주환원"": 5, ""밸류에이션"": 1}"
005380,현대차,613000,2.0,125516500000000.0,1805206,1106591278000,204758000,25.28,18.9,8.41,6,KOSPI,B,[],자동차,50.0,"{""사업이해도"": 5, ""매출성장성"": 8, ""영업이익안정성"": 7, ""ROE"": 12, ""현금흐름"": 0, ""부채안정성"": 4, ""해자"": 4, ""주주환원"": 5, ""밸류에이션"": 5}"
032830,삼성생명,497000,5.97,99400000000000.0,668679,332333463000,200000000,23.21,34.62,4.96,7,KOSPI,B,[],생명보험,62.0,"{""사업이해도"": 5, ""매출성장성"": 10, ""영업이익안정성"": 10, ""ROE"": 4, ""현금흐름"": 15, ""부채안정성"": 2, ""해자"": 10, ""주주환원"": 5, ""밸류에이션"": 1}"
373220,LG에너지솔루션,404500,1.13,94653000000000.0,746415,301924867500,234000000,5.48,-59.04,-5.19,8,KOSPI,D,[],전기제품,38.0,"{""사업이해도"": 5, ""매출성장성"": 0, ""영업이익안정성"": 7, ""ROE"": 0, ""현금흐름"": 15, ""부채안정성"": 4, ""해자"": 2, ""주주환원"": 5, ""밸류에이션"": 0}"
028260,삼성물산,491500,1.24,79705400000000.0,1374021,675331321500,162168000,31.12,32.96,6.02,9,KOSPI,?,[],복합기업,53.0,"{""사업이해도"": 5, ""매출성장성"": 2, ""영업이익안정성"": 10, ""ROE"": 8, ""현금흐름"": 11, ""부채안정성"": 7, ""해자"": 4, ""주주환원"": 5, ""밸류에이션"": 1}"
329180,HD현대중공업,667000,-2.49,70009100000000.0,540413,360455471000,104961000,13.72,32.96,18.82,10,KOSPI,C,[],조선,62.0,"{""사업이해도"": 5, ""매출성장성"": 10, ""영업이익안정성"": 10, ""ROE"": 8, ""현금흐름"": 15, ""부채안정성"": 4, ""해자"": 4, ""주주환원"": 5, ""밸류에이션"": 1}"
