티커,종목명,종가,등락률,시가총액,거래량,거래대금,상장주식수,외국인비율,PER,ROE,순위,시장,티어,테마,섹터,자동점수,점수상세
196170,알테오젠,288500,1.94,20095500000000.0,613855,177097167500,69655000,14.4,105.52,39.42,1,KOSDAQ,D,[],생물공학,,
086520,에코프로,82400,0.86,11188000000000.0,370938,30565291200,135776000,19.08,79.54,-8.39,2,KOSDAQ,D,[],화학,,
247540,에코프로비엠,106000,-0.47,10370000000000.0,268846,28497676000,97830000,14.64,237.14,2.29,3,KOSDAQ,D,[],전기제품,,
277810,레인보우로보틱스,459000,5.15,8904500000000.0,125719,57705021000,19400000,5.65,5215.91,1.07,4,KOSDAQ,?,[],기계,,
036930,주성엔지니어링,178300,6.13,8287600000000.0,866453,154488569900,46481000,8.15,1157.79,6.17,5,KOSDAQ,?,[],반도체와반도체장비,,
240810,원익IPS,114800,9.33,5634800000000.0,901935,103542138000,49084000,16.78,32.56,9.05,6,KOSDAQ,?,[],반도체와반도체장비,,
039030,이오테크닉스,443000,5.98,5457600000000.0,172408,76376744000,12320000,27.74,50.3,8.9,7,KOSDAQ,?,[],반도체와반도체장비,,
058470,리노공업,66600,3.58,5075700000000.0,403403,26866639800,76212000,31.75,27.02,22.45,8,KOSDAQ,B,[],반도체와반도체장비,,
028300,HLB,33750,2.9,4495400000000.0,466294,15737422500,133198000,18.48,-20.92,-44.32,9,KOSDAQ,?,[],건강관리장비와용품,,
222800,심텍,117900,0.34,4477200000000.0,752610,88732719000,37974000,11.22,-83.62,-32.1,10,KOSDAQ,?,[],전자장비와기기,,
108490,로보티즈,304500,22.54,4466100000000.0,1433047,436362811500,14667000,4.78,-1144.74,2.49,11,KOSDAQ,?,[],기계,,
403870,HPSP,50800,1.2,4180800000000.0,1510046,76710336800,82300000,33.26,49.27,24.79,12,KOSDAQ,?,[],반도체와반도체장비,,
214450,파마리서치,386500,1.44,4015600000000.0,55756,21549694000,10390000,9.99,24.07,26.88,13,KOSDAQ,?,[],건강관리장비와용품,,
298380,에이비엘바이오,71400,5.62,3997500000000.0,169255,12084807000,55987000,13.23,-50.28,-23.48,14,KOSDAQ,?,[],생물공학,,
095340,ISC,182000,6.0,3857900000000.0,171634,31237388000,21197000,29.95,49.74,10.6,15,KOSDAQ,?,[],반도체와반도체장비,,
000250,삼천당제약,157000,1.03,3682800000000.0,66500,10440500000,23457000,4.65,207.12,1.94,16,KOSDAQ,?,[],제약,,
087010,펩트론,157300,7.3,3667800000000.0,129115,20309789500,23317000,4.1,-178.55,-9.41,17,KOSDAQ,?,[],생물공학,,
319660,피에스케이,126500,3.35,3664300000000.0,241697,30574670500,28967000,23.4,29.33,15.54,18,KOSDAQ,?,[],반도체와반도체장비,,
141080,리가켐바이오,92000,4.19,3405800000000.0,161673,14873916000,37019000,12.26,-18.9,-13.22,19,KOSDAQ,?,[],제약,,
440110,파두,67300,9.43,3372500000000.0,467727,31478027100,50111000,27.38,-33.9,-131.08,20,KOSDAQ,?,[],반도체와반도체장비,,
257720,실리콘투,48000,-1.03,3147700000000.0,747717,35890416000,65576000,12.46,14.25,46.89,21,KOSDAQ,?,[],인터넷과카탈로그소매,,
084370,유진테크,136500,4.36,3128000000000.0,85552,11677848000,22916000,38.2,28.12,9.81,22,KOSDAQ,?,[],반도체와반도체장비,,
031980,피에스케이홀딩스,144000,11.2,3105000000000.0,265319,38205936000,21562000,6.17,30.11,19.55,23,KOSDAQ,?,[],반도체와반도체장비,,
145020,휴젤,244000,1.46,3053700000000.0,27884,6803696000,12515000,58.55,19.0,16.06,24,KOSDAQ,?,[],생물공학,,
095610,테스,146800,9.63,2842000000000.0,483943,71042832400,19360000,10.21,35.49,15.76,25,KOSDAQ,?,[],반도체와반도체장비,,
310210,보로노이,153000,3.94,2834100000000.0,51018,7805754000,18524000,5.93,-40.71,-50.18,26,KOSDAQ,?,[],제약,,
064760,티씨케이,252000,4.78,2817200000000.0,63876,16096752000,11179000,66.62,34.58,13.5,27,KOSDAQ,?,[],반도체와반도체장비,,
131290,티에스이,236500,5.58,2616000000000.0,80439,19023823500,11061000,12.22,25.0,10.42,28,KOSDAQ,?,[],반도체와반도체장비,,
357780,솔브레인,325000,1.72,2528000000000.0,24244,7879300000,7779000,30.47,19.8,7.66,29,KOSDAQ,?,[],반도체와반도체장비,,
080220,제주반도체,71800,4.36,2473000000000.0,739092,53066805600,34443000,0.77,10.72,19.21,30,KOSDAQ,?,[],반도체와반도체장비,,
319400,현대무벡스,22050,4.01,2455800000000.0,812879,17923981950,111376000,1.73,140.45,6.79,31,KOSDAQ,?,[],기계,,
214370,케어젠,44500,1.48,2390300000000.0,72245,3214902500,53715000,4.59,104.46,9.23,32,KOSDAQ,?,[],건강관리업체및서비스,,
067310,하나마이크론,34850,0.43,2317200000000.0,637205,22206594250,66491000,19.79,13.52,9.89,33,KOSDAQ,?,[],반도체와반도체장비,,
347850,디앤디파마텍,49200,1.44,2255200000000.0,424756,20897995200,45838000,9.64,-99.39,-31.49,34,KOSDAQ,?,[],생물공학,,
263750,펄어비스,34500,11.47,2168100000000.0,1059533,36553888500,62844000,4.84,8.16,-1.05,35,KOSDAQ,C,[],게임엔터테인먼트,,
178320,서진시스템,33650,1.36,2141800000000.0,518268,17439718200,63651000,14.0,-23.61,-12.63,36,KOSDAQ,?,[],전기장비,,
237690,에스티팜,101200,2.22,2112700000000.0,45260,4580312000,20877000,12.49,27.22,10.03,37,KOSDAQ,?,[],제약,,
058610,에스피지,94200,12.41,2089100000000.0,1109499,104514805800,22177000,4.14,219.58,3.57,38,KOSDAQ,?,[],전기제품,,
214150,클래시스,31800,0.32,2074500000000.0,148648,4727006400,65236000,68.45,15.11,26.21,39,KOSDAQ,?,[],건강관리장비와용품,,
005290,동진쎄미켐,40250,1.26,2051500000000.0,190544,7669396000,50970000,12.97,9.88,9.52,40,KOSDAQ,?,[],반도체와반도체장비,,
010170,대한광통신,13010,1.25,2022900000000.0,3744107,48710832070,155486000,1.91,-78.37,-52.05,41,KOSDAQ,?,[],통신장비,,
226950,올릭스,95900,4.47,2019900000000.0,122256,11724350400,21063000,10.28,-149.38,-18.83,42,KOSDAQ,?,[],생명과학도구및서비스,,
140410,메지온,65000,0.0,1990400000000.0,63378,4119570000,30622000,24.43,-71.98,-110.44,43,KOSDAQ,?,[],식품,,
098460,고영,27900,1.27,1902900000000.0,679732,18964522800,68204000,26.75,40.14,4.48,44,KOSDAQ,B,[],전자장비와기기,,
083650,비에이치아이,60000,1.18,1856700000000.0,199320,11959200000,30944000,10.55,35.67,44.36,45,KOSDAQ,?,[],에너지장비및서비스,,
140860,파크시스템스,262500,3.35,1838100000000.0,17199,4514737500,7002000,39.56,79.19,16.69,46,KOSDAQ,?,[],전자장비와기기,,
032820,우리기술,10630,1.24,1836700000000.0,1593039,16934004570,172785000,5.4,-265.75,0.67,47,KOSDAQ,?,[],우주항공과국방,,
068760,셀트리온제약,40850,0.0,1813800000000.0,47726,1949607100,44402000,4.96,42.42,9.31,48,KOSDAQ,?,[],제약,,
041510,에스엠,79000,4.91,1808700000000.0,109767,8671593000,22895000,31.93,13.74,41.65,49,KOSDAQ,C,[],방송과엔터테인먼트,,
089030,테크윙,47100,2.06,1745200000000.0,356141,16774241100,37054000,17.36,-149.05,4.63,50,KOSDAQ,?,[],반도체와반도체장비,,
030530,원익홀딩스,22500,29.91,1737900000000.0,7136648,160574580000,77238000,4.98,31.51,2.78,51,KOSDAQ,?,[],반도체와반도체장비,,
096530,씨젠,31900,1.11,1666000000000.0,131985,4210321500,52226000,18.74,18.16,4.81,52,KOSDAQ,?,[],생명과학도구및서비스,,
060370,LS마린솔루션,30900,4.04,1614200000000.0,46627,1440774300,52239000,2.52,87.29,2.0,53,KOSDAQ,?,[],건설,,
007390,네이처셀,23950,0.21,1543200000000.0,165655,3967437250,64435000,6.95,-570.24,-4.45,54,KOSDAQ,?,[],생물공학,,
0009K0,에임드바이오,23450,4.69,1516500000000.0,74543,1748033350,64671000,2.47,37.52,5.13,55,KOSDAQ,?,[],생물공학,,
950160,코오롱티슈진,17100,1.12,1453000000000.0,701523,11996043300,84970000,3.5,-7.89,-183.43,56,KOSDAQ,?,[],생물공학,,
241710,코스메카코리아,134500,0.22,1436500000000.0,87987,11834251500,10680000,24.64,22.51,19.29,57,KOSDAQ,?,[],화장품,,
131970,두산테스나,74300,-0.8,1436000000000.0,175351,13028579300,19327000,11.91,41.95,0.35,58,KOSDAQ,?,[],반도체와반도체장비,,
039200,오스코텍,36600,1.95,1400200000000.0,152390,5577474000,38258000,12.17,14.88,33.87,59,KOSDAQ,?,[],제약,,
035900,JYP Ent.,39300,2.08,1396400000000.0,166859,6557558700,35532000,14.01,12.86,29.21,60,KOSDAQ,C,[],방송과엔터테인먼트,,
089970,브이엠,52800,1.73,1390100000000.0,586790,30982512000,26327000,15.5,20.75,17.34,61,KOSDAQ,?,[],반도체와반도체장비,,
323280,태성,44850,3.22,1369600000000.0,220104,9871664400,30538000,4.32,546.95,-3.0,62,KOSDAQ,?,[],전자장비와기기,,
082920,비츠로셀,29800,5.49,1345200000000.0,760097,22650890600,45139000,28.92,18.94,18.56,63,KOSDAQ,?,[],전기제품,,
078600,대주전자재료,84600,2.42,1328600000000.0,73515,6219369000,15704000,12.47,130.15,8.6,64,KOSDAQ,?,[],전자장비와기기,,
290650,엘앤씨바이오,47900,-1.44,1291800000000.0,125833,6027400700,26970000,21.91,-8.06,-57.68,65,KOSDAQ,?,[],건강관리장비와용품,,
