티커,종목명,종가,등락률,시가총액,거래량,거래대금,상장주식수,외국인비율,PER,ROE,순위,시장,티어,테마,섹터,자동점수,점수상세
196170,알테오젠,277000,3.75,14843400000000.0,637092,176474484000,53586000,14.84,149.09,39.42,1,KOSDAQ,D,[],생물공학,,
086520,에코프로,82300,0.37,11174400000000.0,776125,63875087500,135776000,19.36,182.08,-8.39,2,KOSDAQ,D,[],화학,,
247540,에코프로비엠,101700,-0.78,9949400000000.0,454007,46172511900,97830000,14.8,173.85,2.29,3,KOSDAQ,D,[],전기제품,,
277810,레인보우로보틱스,484000,3.64,9389500000000.0,143565,69485460000,19400000,5.35,7562.5,1.07,4,KOSDAQ,?,[],기계,,
036930,주성엔지니어링,142900,5.07,6642200000000.0,1040901,148744752900,46481000,7.89,992.36,6.17,5,KOSDAQ,?,[],반도체와반도체장비,,
058470,리노공업,66900,3.88,5098600000000.0,587527,39305556300,76212000,32.5,31.28,22.45,6,KOSDAQ,B,[],반도체와반도체장비,,
240810,원익IPS,97700,1.24,4795500000000.0,1268479,123930398300,49084000,15.0,43.29,9.05,7,KOSDAQ,?,[],반도체와반도체장비,,
028300,HLB,34900,1.6,4648600000000.0,1033308,36062449200,133198000,19.36,-23.69,-44.32,8,KOSDAQ,?,[],건강관리장비와용품,,
298380,에이비엘바이오,80200,-0.25,4490200000000.0,346218,27766683600,55987000,14.2,-182.69,-23.48,9,KOSDAQ,?,[],생물공학,,
141080,리가켐바이오,109500,-0.36,4053600000000.0,364168,39876396000,37019000,11.77,-29.03,-13.22,10,KOSDAQ,?,[],제약,,
039030,이오테크닉스,327000,5.83,4028500000000.0,87640,28658280000,12320000,29.73,54.43,8.9,11,KOSDAQ,?,[],반도체와반도체장비,,
087010,펩트론,171500,-1.32,3998900000000.0,226894,38912321000,23317000,4.14,-240.53,-9.41,12,KOSDAQ,?,[],생물공학,,
214450,파마리서치,378000,-1.69,3927300000000.0,200641,75842298000,10390000,4.86,24.82,26.88,13,KOSDAQ,?,[],건강관리장비와용품,,
000250,삼천당제약,166600,-0.42,3908000000000.0,173530,28910098000,23457000,5.57,382.11,1.94,14,KOSDAQ,?,[],제약,,
222800,심텍,103000,6.08,3858800000000.0,705855,72703065000,37464000,11.19,-31.15,-32.1,15,KOSDAQ,?,[],전자장비와기기,,
319660,피에스케이,127700,1.35,3699000000000.0,408201,52127267700,28967000,21.13,37.13,15.54,16,KOSDAQ,?,[],반도체와반도체장비,,
108490,로보티즈,242000,4.09,3548000000000.0,217683,52679286000,14661000,6.34,-545.05,2.49,17,KOSDAQ,?,[],기계,,
214370,케어젠,63600,-1.09,3416300000000.0,72888,4635676800,53715000,4.45,146.21,9.23,18,KOSDAQ,?,[],건강관리업체및서비스,,
440110,파두,66500,7.43,3332400000000.0,525625,34954062500,50111000,26.84,-61.86,-131.08,19,KOSDAQ,?,[],반도체와반도체장비,,
145020,휴젤,260000,0.78,3253900000000.0,38984,10135840000,12515000,56.53,21.24,16.06,20,KOSDAQ,?,[],생물공학,,
403870,HPSP,36600,3.39,3012200000000.0,2494136,91285377600,82300000,32.09,37.12,24.79,21,KOSDAQ,?,[],반도체와반도체장비,,
095340,ISC,140200,6.62,2971800000000.0,217056,30431251200,21197000,31.36,42.6,10.6,22,KOSDAQ,?,[],반도체와반도체장비,,
214150,클래시스,44900,-1.1,2929100000000.0,151042,6781785800,65236000,71.05,21.66,26.21,23,KOSDAQ,?,[],건강관리장비와용품,,
