티커,종목명,종가,등락률,시가총액,거래량,거래대금,상장주식수,외국인비율,PER,ROE,순위,시장,티어,테마,섹터,자동점수,점수상세
196170,알테오젠,337000,-2.88,18058600000000.0,465932,157019084000,53586000,14.49,139.54,39.42,1,KOSDAQ,D,[],생물공학,,
247540,에코프로비엠,170000,3.47,16631200000000.0,642248,109182160000,97830000,14.04,290.6,2.29,2,KOSDAQ,D,[],전기제품,,
086520,에코프로,115700,6.34,15709300000000.0,1267139,146607982300,135776000,19.18,255.97,-8.39,3,KOSDAQ,D,[],화학,,
277810,레인보우로보틱스,624000,3.14,12105500000000.0,234189,146133936000,19400000,7.36,9750.0,1.07,4,KOSDAQ,?,[],기계,,
036930,주성엔지니어링,231000,-5.91,10737100000000.0,5996257,1385135367000,46481000,9.04,1604.17,6.17,5,KOSDAQ,?,[],반도체와반도체장비,,
240810,원익IPS,183300,30.0,8997100000000.0,4035281,739667007300,49084000,19.12,81.21,9.05,6,KOSDAQ,?,[],반도체와반도체장비,,
950160,코오롱티슈진,102600,-0.39,8693900000000.0,287057,29452048200,84736000,4.71,-29.59,-183.43,7,KOSDAQ,?,[],생물공학,,
058470,리노공업,104500,4.71,7964100000000.0,4535581,473968214500,76212000,23.17,48.85,22.45,8,KOSDAQ,B,[],반도체와반도체장비,,
039030,이오테크닉스,612000,21.43,7539600000000.0,821531,502776972000,12320000,25.19,101.86,8.9,9,KOSDAQ,?,[],반도체와반도체장비,,
028300,HLB,46100,-2.74,6140400000000.0,712331,32838459100,133198000,19.76,-31.3,-44.32,10,KOSDAQ,?,[],건강관리장비와용품,,
000250,삼천당제약,261500,-0.57,6134100000000.0,244622,63968653000,23457000,7.16,599.77,1.94,11,KOSDAQ,?,[],제약,,
403870,HPSP,71500,30.0,5884400000000.0,16758371,1198223526500,82300000,33.47,72.52,24.79,12,KOSDAQ,?,[],반도체와반도체장비,,
087010,펩트론,230000,-3.16,5363000000000.0,203571,46821330000,23317000,4.85,-322.58,-9.41,13,KOSDAQ,?,[],생물공학,,
298380,에이비엘바이오,91100,-2.15,5100500000000.0,372432,33928555200,55987000,13.5,-207.52,-23.48,14,KOSDAQ,?,[],생물공학,,
440110,파두,101000,1.71,5059800000000.0,2435160,245951160000,50097000,25.14,-93.95,-131.08,15,KOSDAQ,?,[],반도체와반도체장비,,
319660,피에스케이,169900,13.42,4921400000000.0,1567130,266255387000,28967000,26.22,49.4,15.54,16,KOSDAQ,?,[],반도체와반도체장비,,
095340,ISC,230000,20.73,4875300000000.0,1429924,328882520000,21197000,23.59,69.89,10.6,17,KOSDAQ,?,[],반도체와반도체장비,,
222800,심텍,130100,-2.4,4874100000000.0,1791673,233096657300,37464000,15.27,-39.34,-32.1,18,KOSDAQ,?,[],전자장비와기기,,
108490,로보티즈,330000,15.18,4836800000000.0,782457,258210810000,14657000,7.14,-743.24,2.49,19,KOSDAQ,?,[],기계,,
141080,리가켐바이오,129200,-4.15,4782900000000.0,311127,40197608400,37019000,11.86,-34.25,-13.22,20,KOSDAQ,?,[],제약,,
178320,서진시스템,75100,0.81,4778700000000.0,2683178,201506667800,63632000,15.7,-34.61,-12.63,21,KOSDAQ,?,[],전기장비,,
