티커,종목명,종가,등락률,시가총액,거래량,거래대금,상장주식수,외국인비율,PER,ROE,순위,시장,티어,테마,섹터,자동점수,점수상세
196170,알테오젠,300000,-4.31,16075900000000.0,483783,145134900000,53586000,14.06,124.22,39.42,1,KOSDAQ,D,[],생물공학,,
247540,에코프로비엠,111500,-0.98,10908100000000.0,780559,87032328500,97830000,14.69,190.6,2.29,2,KOSDAQ,D,[],전기제품,,
086520,에코프로,79400,1.79,10780600000000.0,1498348,118968831200,135776000,19.35,175.66,-8.39,3,KOSDAQ,D,[],화학,,
277810,레인보우로보틱스,431000,0.58,8361300000000.0,93064,40110584000,19400000,6.84,6734.38,1.07,4,KOSDAQ,?,[],기계,,
036930,주성엔지니어링,178400,11.5,8292200000000.0,2118883,378008727200,46481000,6.67,1238.89,6.17,5,KOSDAQ,?,[],반도체와반도체장비,,
950160,코오롱티슈진,87300,0.34,7417900000000.0,173548,15150740400,84970000,4.88,-25.18,-183.43,6,KOSDAQ,?,[],생물공학,,
028300,HLB,52200,4.19,6952900000000.0,1206969,63003781800,133198000,19.6,-35.44,-44.32,7,KOSDAQ,?,[],건강관리장비와용품,,
058470,리노공업,70000,1.16,5334800000000.0,1136387,79547090000,76212000,32.25,32.73,22.45,8,KOSDAQ,B,[],반도체와반도체장비,,
240810,원익IPS,104900,2.14,5148900000000.0,1388669,145671378100,49084000,19.71,46.48,9.05,9,KOSDAQ,?,[],반도체와반도체장비,,
000250,삼천당제약,192900,2.06,4524900000000.0,182777,35257683300,23457000,7.41,442.43,1.94,10,KOSDAQ,?,[],제약,,
298380,에이비엘바이오,80500,-1.23,4507000000000.0,468252,37694286000,55987000,12.53,-183.37,-23.48,11,KOSDAQ,?,[],생물공학,,
222800,심텍,117900,12.72,4417000000000.0,1009251,118990692900,37464000,10.77,-35.65,-32.1,12,KOSDAQ,?,[],전자장비와기기,,
319660,피에스케이,152200,0.53,4408700000000.0,662121,100774816200,28967000,24.6,44.26,15.54,13,KOSDAQ,?,[],반도체와반도체장비,,
141080,리가켐바이오,118200,-1.83,4375700000000.0,698155,82521921000,37019000,9.63,-31.34,-13.22,14,KOSDAQ,?,[],제약,,
