티커,종목명,종가,등락률,시가총액,거래량,거래대금,상장주식수,외국인비율,PER,ROE,순위,시장,티어,테마,섹터,자동점수,점수상세
196170,알테오젠,317500,0.0,17013700000000.0,664330,210924775000,53586000,14.6,170.88,39.42,1,KOSDAQ,D,[],생물공학,,
086520,에코프로,92100,0.88,12505000000000.0,897496,82659381600,135776000,19.06,203.76,-8.39,2,KOSDAQ,D,[],화학,,
247540,에코프로비엠,114500,0.09,11201600000000.0,384619,44038875500,97830000,14.69,195.73,2.29,3,KOSDAQ,D,[],전기제품,,
277810,레인보우로보틱스,497000,1.43,9641700000000.0,111372,55351884000,19400000,5.45,7765.62,1.07,4,KOSDAQ,?,[],기계,,
036930,주성엔지니어링,179300,3.05,8334100000000.0,1718896,308198052800,46481000,7.87,1245.14,6.17,5,KOSDAQ,?,[],반도체와반도체장비,,
240810,원익IPS,120000,7.62,5890100000000.0,1218146,146177520000,49084000,15.18,53.17,9.05,6,KOSDAQ,?,[],반도체와반도체장비,,
028300,HLB,42750,2.76,5694200000000.0,681871,29149985250,133198000,19.84,-29.02,-44.32,7,KOSDAQ,?,[],건강관리장비와용품,,
058470,리노공업,71300,-0.14,5433900000000.0,509234,36308384200,76212000,31.94,33.33,22.45,8,KOSDAQ,B,[],반도체와반도체장비,,
298380,에이비엘바이오,86800,0.0,4859700000000.0,322945,28031626000,55987000,13.04,-61.13,-23.48,9,KOSDAQ,?,[],생물공학,,
039030,이오테크닉스,378500,-1.82,4662900000000.0,169408,64120928000,12320000,28.75,63.0,8.9,10,KOSDAQ,?,[],반도체와반도체장비,,
087010,펩트론,196700,5.53,4586500000000.0,208482,41008409400,23317000,3.98,-275.88,-9.41,11,KOSDAQ,?,[],생물공학,,
000250,삼천당제약,189800,1.93,4452200000000.0,223020,42329196000,23457000,4.74,435.32,1.94,12,KOSDAQ,?,[],제약,,
214450,파마리서치,425500,4.29,4420800000000.0,257095,109393922500,10390000,5.95,27.94,26.88,13,KOSDAQ,?,[],건강관리장비와용품,,
141080,리가켐바이오,114400,-0.61,4235000000000.0,367568,42049779200,37019000,10.86,-30.33,-13.22,14,KOSDAQ,?,[],제약,,
222800,심텍,105800,1.15,3963700000000.0,1045721,110637281800,37464000,10.15,-31.99,-32.1,15,KOSDAQ,?,[],전자장비와기기,,
319660,피에스케이,134600,1.36,3898900000000.0,291494,39235092400,28967000,20.48,39.14,15.54,16,KOSDAQ,?,[],반도체와반도체장비,,
108490,로보티즈,261000,5.45,3826500000000.0,256213,66871593000,14661000,5.7,-587.84,2.49,17,KOSDAQ,?,[],기계,,
214370,케어젠,64000,-0.62,3437800000000.0,64454,4125056000,53715000,4.35,147.13,9.23,18,KOSDAQ,?,[],건강관리업체및서비스,,
403870,HPSP,41200,6.6,3390800000000.0,2825293,116402071600,82300000,31.66,41.78,24.79,19,KOSDAQ,?,[],반도체와반도체장비,,
095340,ISC,159800,7.1,3387300000000.0,258585,41321883000,21197000,30.25,48.56,10.6,20,KOSDAQ,?,[],반도체와반도체장비,,
310210,보로노이,180700,3.32,3332700000000.0,160800,29056560000,18443000,6.85,-65.69,-50.18,21,KOSDAQ,?,[],제약,,
145020,휴젤,262500,-2.23,3285200000000.0,53622,14075775000,12515000,57.01,21.44,16.06,22,KOSDAQ,?,[],생물공학,,
440110,파두,63000,-3.08,3157000000000.0,528559,33299217000,50111000,26.48,-58.6,-131.08,23,KOSDAQ,?,[],반도체와반도체장비,,
084370,유진테크,135000,4.49,3093700000000.0,120509,16268715000,22916000,36.53,54.59,9.81,24,KOSDAQ,?,[],반도체와반도체장비,,
080220,제주반도체,88300,1.49,3041300000000.0,2104005,185783641500,34443000,0.0,26.86,19.21,25,KOSDAQ,?,[],반도체와반도체장비,,
131290,티에스이,259000,3.6,2864900000000.0,109154,28270886000,11061000,9.57,39.77,10.42,26,KOSDAQ,?,[],반도체와반도체장비,,
347850,디앤디파마텍,61700,1.98,2828200000000.0,1137623,70191339100,45838000,4.73,-115.33,-31.49,27,KOSDAQ,?,[],생물공학,,
319400,현대무벡스,25300,0.8,2817800000000.0,1057210,26747413000,111376000,1.9,281.11,6.79,28,KOSDAQ,?,[],기계,,
095610,테스,145000,-0.62,2807200000000.0,359207,52085015000,19360000,6.12,43.36,15.76,29,KOSDAQ,?,[],반도체와반도체장비,,
257720,실리콘투,40800,-9.83,2675500000000.0,2627447,107199837600,65576000,8.24,14.53,46.89,30,KOSDAQ,?,[],인터넷과카탈로그소매,,
214150,클래시스,39700,-9.36,2589900000000.0,539450,21416165000,65236000,70.78,19.15,26.21,31,KOSDAQ,?,[],건강관리장비와용품,,
357780,솔브레인,328000,0.15,2551400000000.0,36139,11853592000,7779000,29.53,30.31,7.66,32,KOSDAQ,?,[],반도체와반도체장비,,
064760,티씨케이,227000,-0.87,2537700000000.0,91041,20666307000,11179000,67.57,34.68,13.5,33,KOSDAQ,?,[],반도체와반도체장비,,
058610,에스피지,112200,0.0,2488300000000.0,397055,44549571000,22177000,4.34,262.76,3.57,34,KOSDAQ,?,[],전기제품,,
067310,하나마이크론,36650,3.39,2436900000000.0,1889493,69249918450,66491000,20.18,23.69,9.89,35,KOSDAQ,?,[],반도체와반도체장비,,
226950,올릭스,112500,-0.88,2369600000000.0,470878,52973775000,21063000,7.16,-194.97,-18.83,36,KOSDAQ,?,[],생명과학도구및서비스,,
178320,서진시스템,36950,-0.81,2351900000000.0,1132411,41842586450,63651000,15.21,-17.03,-12.63,37,KOSDAQ,?,[],전기장비,,
031980,피에스케이홀딩스,105200,-2.68,2268400000000.0,371402,39071490400,21562000,5.96,23.6,19.55,38,KOSDAQ,?,[],반도체와반도체장비,,
237690,에스티팜,107600,0.56,2246300000000.0,83301,8963187600,20877000,12.64,31.93,10.03,39,KOSDAQ,?,[],제약,,
005290,동진쎄미켐,43200,-0.46,2201900000000.0,431604,18645292800,50970000,12.77,17.11,9.52,40,KOSDAQ,?,[],반도체와반도체장비,,
098460,고영,31900,0.31,2175700000000.0,1145392,36538004800,68204000,25.65,80.35,4.48,41,KOSDAQ,B,[],전자장비와기기,,
950160,코오롱티슈진,25600,19.91,2175200000000.0,6184785,158330496000,84970000,5.29,-7.38,-183.43,42,KOSDAQ,?,[],생물공학,,
140410,메지온,67800,7.28,2075100000000.0,147399,9993652200,30606000,25.43,-55.48,-110.44,43,KOSDAQ,?,[],식품,,
010170,대한광통신,13240,-2.0,2058600000000.0,8561389,113352790360,155486000,2.46,-68.96,-52.05,44,KOSDAQ,?,[],통신장비,,
032820,우리기술,11760,2.26,2031900000000.0,2769308,32567062080,172785000,7.66,58.22,0.67,45,KOSDAQ,?,[],우주항공과국방,,
068760,셀트리온제약,44650,0.45,1982600000000.0,130821,5841157650,44402000,5.26,49.45,9.31,46,KOSDAQ,?,[],제약,,
263750,펄어비스,31500,-0.16,1979600000000.0,935960,29482740000,62844000,5.46,13.58,-1.05,47,KOSDAQ,C,[],게임엔터테인먼트,,
140860,파크시스템스,282500,-2.92,1978200000000.0,43776,12366720000,7002000,38.96,80.16,16.69,48,KOSDAQ,?,[],전자장비와기기,,
089030,테크윙,49350,2.07,1828600000000.0,576009,28426044150,37054000,16.03,401.22,4.63,49,KOSDAQ,?,[],반도체와반도체장비,,
089970,브이엠,68500,0.29,1803400000000.0,409871,28076163500,26327000,10.96,35.2,17.34,50,KOSDAQ,?,[],반도체와반도체장비,,
060370,LS마린솔루션,34100,5.57,1781300000000.0,297704,10151706400,52239000,2.33,132.17,2.0,51,KOSDAQ,?,[],건설,,
0009K0,에임드바이오,27050,-1.46,1749400000000.0,149281,4038051050,64671000,2.24,43.28,5.13,52,KOSDAQ,?,[],생물공학,,
083650,비에이치아이,56500,0.0,1748400000000.0,209161,11817596500,30944000,11.45,28.38,44.36,53,KOSDAQ,?,[],에너지장비및서비스,,
096530,씨젠,31900,-0.16,1666000000000.0,402768,12848299200,52226000,19.06,25.38,4.81,54,KOSDAQ,?,[],생명과학도구및서비스,,
041510,에스엠,71900,-4.77,1646100000000.0,114763,8251459700,22895000,32.2,12.52,41.65,55,KOSDAQ,C,[],방송과엔터테인먼트,,
131970,두산테스나,84000,-0.47,1623500000000.0,477874,40141416000,19327000,11.6,61.63,0.35,56,KOSDAQ,?,[],반도체와반도체장비,,
030530,원익홀딩스,20800,3.48,1606600000000.0,530051,11025060800,77238000,5.71,83.2,2.78,57,KOSDAQ,?,[],반도체와반도체장비,,
323280,태성,51000,2.62,1557400000000.0,291056,14843856000,30538000,3.95,621.95,-3.0,58,KOSDAQ,?,[],전자장비와기기,,
007390,네이처셀,23600,2.39,1520700000000.0,255978,6041080800,64435000,7.25,-548.84,-4.45,59,KOSDAQ,?,[],생물공학,,
043260,성호전자,21000,5.37,1506600000000.0,3945533,82856193000,71742000,3.42,3.6,46.27,60,KOSDAQ,?,[],전기제품,,
420770,기가비스,117900,0.17,1494500000000.0,91029,10732319100,12676000,4.6,91.25,7.42,61,KOSDAQ,?,[],반도체와반도체장비,,
082920,비츠로셀,33000,-3.37,1489600000000.0,268802,8870466000,45139000,29.54,20.98,18.56,62,KOSDAQ,?,[],전기제품,,
078600,대주전자재료,94800,-0.42,1488800000000.0,134935,12791838000,15704000,14.11,145.4,8.6,63,KOSDAQ,?,[],전자장비와기기,,
290650,엘앤씨바이오,54700,-3.7,1475200000000.0,180813,9890471100,26970000,22.75,-9.89,-57.68,64,KOSDAQ,?,[],건강관리장비와용품,,
039200,오스코텍,38300,-1.29,1465300000000.0,156017,5975451100,38258000,12.05,26.38,33.87,65,KOSDAQ,?,[],제약,,
475830,오름테라퓨틱,66900,1.52,1453000000000.0,71835,4805761500,21720000,5.56,-29.55,-33.22,66,KOSDAQ,?,[],제약,,
035900,JYP Ent.,40850,-11.2,1451500000000.0,1758876,71850084600,35532000,17.92,11.78,29.21,67,KOSDAQ,C,[],방송과엔터테인먼트,,
218410,RFHIC,54300,0.56,1443000000000.0,418818,22741817400,26575000,23.74,45.75,8.84,68,KOSDAQ,?,[],통신장비,,
127120,제이에스링크,41500,-0.24,1442200000000.0,210617,8740605500,34753000,3.73,-79.05,-35.13,69,KOSDAQ,?,[],생명과학도구및서비스,,
347700,스피어,25950,-2.44,1337800000000.0,1081905,28075434750,51551000,8.76,29.52,0.43,70,KOSDAQ,?,[],우주항공과국방,,
241710,코스메카코리아,124500,0.89,1329700000000.0,430751,53628499500,10680000,21.8,24.13,19.29,71,KOSDAQ,?,[],화장품,,
003380,하림지주,11200,-1.58,1254500000000.0,730385,8180312000,112006000,8.65,4.89,7.29,72,KOSDAQ,?,[],식품,,
437730,삼현,38400,0.79,1217600000000.0,149743,5750131200,31708000,2.09,225.88,8.46,73,KOSDAQ,?,[],자동차부품,,
491000,리브스메드,47400,6.04,1197100000000.0,213531,10121369400,25255000,4.62,-48.62,-20.75,74,KOSDAQ,?,[],건강관리장비와용품,,
166090,하나머티리얼즈,60000,-5.36,1186700000000.0,667087,40025220000,19778000,20.23,23.79,9.39,75,KOSDAQ,?,[],반도체와반도체장비,,
195940,HK이노엔,41150,-1.2,1165800000000.0,122620,5045813000,28330000,13.62,13.84,5.87,76,KOSDAQ,?,[],제약,,
183300,코미코,54400,0.0,1117700000000.0,0,0,20545000,25.62,23.09,18.52,77,KOSDAQ,?,[],반도체와반도체장비,,
204270,제이앤티씨,18370,-2.65,1062700000000.0,778881,14308043970,57848000,2.96,-12.96,-31.32,78,KOSDAQ,?,[],핸드셋,,
036540,SFA반도체,6230,1.3,1024600000000.0,2185711,13616979530,164460000,5.98,-98.89,-3.93,79,KOSDAQ,?,[],반도체와반도체장비,,
476830,알지노믹스,35050,4.16,983300000000.0,294021,10305436050,28055000,9.77,-7.21,604.61,80,KOSDAQ,?,[],생물공학,,
031330,에스에이엠티,9690,-17.46,969000000000.0,2078187,20137632030,99995000,7.77,3.17,16.55,81,KOSDAQ,?,[],전자장비와기기,,
293490,카카오게임즈,9070,2.6,968200000000.0,402645,3651990150,106745000,4.7,-7.3,-7.93,82,KOSDAQ,C,[],게임엔터테인먼트,,
101490,에스앤에스텍,44900,0.11,957900000000.0,278947,12524720300,21335000,12.1,15.98,21.24,83,KOSDAQ,?,[],반도체와반도체장비,,
115180,큐리언트,24950,4.18,935900000000.0,188810,4710809500,37512000,5.77,-28.65,-71.44,84,KOSDAQ,?,[],제약,,
100790,미래에셋벤처투자,17570,8.39,933300000000.0,6335584,111316210880,53121000,6.89,21.4,8.47,85,KOSDAQ,?,[],창업투자,,
252990,샘씨엔에스,15480,2.99,932200000000.0,774465,11988718200,60218000,7.5,41.84,9.7,86,KOSDAQ,?,[],반도체와반도체장비,,
083450,GST,50500,-0.79,930700000000.0,114888,5801844000,18430000,22.52,16.93,16.15,87,KOSDAQ,?,[],반도체와반도체장비,,
086450,동국제약,20450,-5.32,925000000000.0,314638,6434347100,45230000,14.68,12.41,10.42,88,KOSDAQ,?,[],제약,,
090710,휴림로봇,7720,2.39,923000000000.0,1921307,14832490040,119559000,7.11,-55.14,-13.42,89,KOSDAQ,?,[],기계,,
458870,씨어스,24200,-4.72,921000000000.0,1076806,26058705200,38060000,5.07,30.17,52.78,90,KOSDAQ,?,[],건강관리기술,,
119850,지엔씨에너지,55400,14.94,911300000000.0,1849111,102440749400,16449000,7.84,23.24,21.15,91,KOSDAQ,?,[],전기장비,,
065350,신성델타테크,32750,-0.15,900100000000.0,111329,3646024750,27484000,3.62,39.36,9.51,92,KOSDAQ,?,[],가정용기기와용품,,
099320,쎄트렉아이,81900,-0.36,896900000000.0,40885,3348481500,10951000,11.06,74.66,6.31,93,KOSDAQ,?,[],우주항공과국방,,
041830,인바디,66200,-1.78,892400000000.0,130669,8650287800,13481000,33.03,22.33,10.37,94,KOSDAQ,?,[],건강관리장비와용품,,
038500,삼표시멘트,8250,-0.48,890300000000.0,847301,6990233250,107916000,4.88,18.09,5.29,95,KOSDAQ,?,[],건축자재,,
232140,와이씨,10830,0.74,888600000000.0,584704,6332344320,82045000,7.42,40.11,5.56,96,KOSDAQ,?,[],반도체와반도체장비,,
085660,차바이오텍,9490,-1.86,882300000000.0,200716,1904794840,92973000,8.43,-10.04,-37.19,97,KOSDAQ,?,[],건강관리업체및서비스,,
213420,덕산네오룩스,35300,1.0,876500000000.0,175396,6191478800,24831000,10.58,14.35,12.5,98,KOSDAQ,?,[],디스플레이장비및부품,,
056190,SFA,24300,3.85,872600000000.0,199034,4836526200,35909000,12.25,17.36,6.11,99,KOSDAQ,?,[],기계,,
281740,레이크머티리얼즈,13250,-0.15,870900000000.0,218904,2900478000,65731000,9.94,70.86,5.8,100,KOSDAQ,?,[],화학,,
388720,유일로보틱스,72600,0.0,855300000000.0,17439,1266071400,11781000,15.37,-25.96,-26.71,101,KOSDAQ,?,[],기계,,
417200,LS머트리얼즈,12510,1.3,846300000000.0,505610,6325181100,67653000,9.17,1390.0,0.24,102,KOSDAQ,?,[],전기제품,,
090360,로보스타,86000,1.42,838500000000.0,229227,19713522000,9750000,3.58,-407.58,-5.82,103,KOSDAQ,?,[],기계,,
189300,인텔리안테크,77600,1.31,833200000000.0,38546,2991169600,10737000,22.42,23.75,2.81,104,KOSDAQ,?,[],통신장비,,
036830,솔브레인홀딩스,40250,-2.19,825300000000.0,61699,2483384750,20504000,6.77,1.69,32.06,105,KOSDAQ,?,[],전기제품,,
033100,제룡전기,50100,-1.57,804700000000.0,153681,7699418100,16062000,4.47,15.46,26.93,106,KOSDAQ,?,[],전기장비,,
397030,에이프릴바이오,29150,2.28,801900000000.0,132784,3870653600,27509000,10.23,-65.95,-10.39,107,KOSDAQ,?,[],제약,,
074600,원익QnC,30200,-4.88,793900000000.0,430631,13005056200,26288000,11.64,33.97,4.73,108,KOSDAQ,?,[],반도체와반도체장비,,
388210,씨엠티엑스,81700,-0.37,788800000000.0,54739,4472176300,9654000,6.65,-25.18,-35.89,109,KOSDAQ,?,[],반도체와반도체장비,,
328130,루닛,10520,-2.05,783300000000.0,376483,3960601160,74458000,11.45,-12.18,-31.58,110,KOSDAQ,?,[],건강관리기술,,
048410,현대바이오,8040,1.13,775900000000.0,1131004,9093272160,96506000,7.1,-36.22,-29.47,111,KOSDAQ,?,[],화장품,,
137400,피엔티,32650,-1.51,773500000000.0,90046,2940001900,23691000,6.13,9.85,11.37,112,KOSDAQ,?,[],전기제품,,
032190,다우데이타,19930,-2.78,763300000000.0,60666,1209073380,38300000,13.66,3.02,14.76,113,KOSDAQ,?,[],증권,,
035760,CJ ENM,34600,-2.95,758700000000.0,84902,2937609200,21929000,11.81,7.77,1.06,114,KOSDAQ,?,[],방송과엔터테인먼트,,
122870,와이지엔터테인먼트,39700,-6.59,742000000000.0,237957,9446892900,18691000,11.49,20.33,7.41,115,KOSDAQ,C,[],방송과엔터테인먼트,,
356860,티엘비,31200,4.52,739500000000.0,756503,23602893600,23701000,8.69,25.08,15.99,116,KOSDAQ,?,[],반도체와반도체장비,,
102710,이엔에프테크놀로지,51600,0.0,737300000000.0,124975,6448710000,14288000,22.52,12.95,12.29,117,KOSDAQ,?,[],반도체와반도체장비,,
032500,케이엠더블유,17370,1.64,732900000000.0,151957,2639493090,42192000,5.79,-26.68,-19.66,118,KOSDAQ,?,[],통신장비,,
466100,클로봇,28750,-1.88,732000000000.0,348267,10012676250,25459000,4.0,-513.39,-3.58,119,KOSDAQ,?,[],기계,,
