티커,종목명,종가,등락률,시가총액,거래량,거래대금,상장주식수,외국인비율,PER,ROE,순위,시장,티어,테마,섹터,자동점수,점수상세
196170,알테오젠,320500,0.16,17174400000000.0,376465,120657032500,53586000,14.88,172.5,39.42,1,KOSDAQ,D,[],생물공학,,
086520,에코프로,87900,7.59,11934700000000.0,1284376,112896650400,135776000,18.83,194.47,-8.39,2,KOSDAQ,D,[],화학,,
247540,에코프로비엠,117000,10.8,11446200000000.0,653003,76401351000,97830000,14.66,290.32,2.29,3,KOSDAQ,D,[],전기제품,,
277810,레인보우로보틱스,444500,-2.09,8623200000000.0,45414,20186523000,19400000,5.36,6945.31,1.07,4,KOSDAQ,?,[],기계,,
036930,주성엔지니어링,166000,-1.54,7715900000000.0,627440,104155040000,46481000,7.71,1152.78,6.17,5,KOSDAQ,?,[],반도체와반도체장비,,
240810,원익IPS,106400,-1.39,5222500000000.0,456031,48521698400,49084000,15.77,47.14,9.05,6,KOSDAQ,?,[],반도체와반도체장비,,
028300,HLB,37850,-2.07,5041600000000.0,538404,20378591400,133198000,20.09,-25.7,-44.32,7,KOSDAQ,?,[],건강관리장비와용품,,
058470,리노공업,64600,-1.67,4923300000000.0,360275,23273765000,76212000,31.67,26.21,22.45,8,KOSDAQ,B,[],반도체와반도체장비,,
039030,이오테크닉스,388000,-4.08,4780000000000.0,79372,30796336000,12320000,27.74,64.58,8.9,9,KOSDAQ,?,[],반도체와반도체장비,,
214450,파마리서치,416000,3.87,4322100000000.0,89675,37304800000,10390000,8.71,27.32,26.88,10,KOSDAQ,?,[],건강관리장비와용품,,
087010,펩트론,182900,2.41,4264700000000.0,109169,19967010100,23317000,3.77,-256.52,-9.41,11,KOSDAQ,?,[],생물공학,,
298380,에이비엘바이오,75800,0.8,4243800000000.0,202899,15379744200,55987000,13.0,-53.38,-23.48,12,KOSDAQ,?,[],생물공학,,
000250,삼천당제약,170100,0.83,3990100000000.0,100295,17060179500,23457000,4.38,390.14,1.94,13,KOSDAQ,?,[],제약,,
222800,심텍,105200,5.52,3941200000000.0,697252,73350910400,37464000,10.87,-74.61,-32.1,14,KOSDAQ,?,[],전자장비와기기,,
141080,리가켐바이오,102900,2.9,3809300000000.0,172834,17784618600,37019000,11.8,-27.28,-13.22,15,KOSDAQ,?,[],제약,,
319660,피에스케이,125300,2.54,3629500000000.0,317081,39730249300,28967000,21.49,36.44,15.54,16,KOSDAQ,?,[],반도체와반도체장비,,
108490,로보티즈,247500,-2.56,3628600000000.0,131297,32496007500,14661000,4.83,-557.43,2.49,17,KOSDAQ,?,[],기계,,
403870,HPSP,43950,-2.12,3617100000000.0,1404485,61727115750,82300000,32.5,44.57,24.79,18,KOSDAQ,?,[],반도체와반도체장비,,
095340,ISC,154200,-0.06,3268600000000.0,147283,22711038600,21197000,30.13,46.86,10.6,19,KOSDAQ,?,[],반도체와반도체장비,,
257720,실리콘투,49450,3.78,3242700000000.0,1623357,80275003650,65576000,6.57,17.61,46.89,20,KOSDAQ,?,[],인터넷과카탈로그소매,,
145020,휴젤,250500,2.24,3135000000000.0,37596,9417798000,12515000,56.69,20.46,16.06,21,KOSDAQ,?,[],생물공학,,
084370,유진테크,135700,5.6,3109700000000.0,193540,26263378000,22916000,37.14,54.87,9.81,22,KOSDAQ,?,[],반도체와반도체장비,,
440110,파두,62000,0.16,3106900000000.0,263552,16340224000,50111000,26.82,-31.23,-131.08,23,KOSDAQ,?,[],반도체와반도체장비,,
310210,보로노이,167600,10.19,3091100000000.0,96175,16118930000,18443000,6.77,-60.92,-50.18,24,KOSDAQ,?,[],제약,,
