티커,종목명,종가,등락률,시가총액,거래량,거래대금,상장주식수,외국인비율,PER,ROE,순위,시장,티어,테마,섹터,자동점수,점수상세
196170,알테오젠,268000,-1.83,14361100000000.0,292253,78323804000,53586000,14.27,110.97,39.42,1,KOSDAQ,D,[],생물공학,,
247540,에코프로비엠,107500,1.51,10516800000000.0,300529,32306867500,97830000,14.8,183.76,2.29,2,KOSDAQ,D,[],전기제품,,
086520,에코프로,77100,2.53,10468300000000.0,750086,57831630600,135776000,19.2,170.58,-8.39,3,KOSDAQ,D,[],화학,,
277810,레인보우로보틱스,478500,16.28,9282800000000.0,421999,201926521500,19400000,6.9,7476.56,1.07,4,KOSDAQ,?,[],기계,,
036930,주성엔지니어링,162000,-4.26,7529900000000.0,1505590,243905580000,46481000,6.57,1125.0,6.17,5,KOSDAQ,?,[],반도체와반도체장비,,
240810,원익IPS,111700,-3.79,5482700000000.0,2159072,241168342400,49084000,14.53,49.49,9.05,6,KOSDAQ,?,[],반도체와반도체장비,,
058470,리노공업,71800,2.57,5472000000000.0,608704,43704947200,76212000,32.44,33.57,22.45,7,KOSDAQ,B,[],반도체와반도체장비,,
319660,피에스케이,156700,-7.82,4539100000000.0,698586,109468426200,28967000,20.06,45.57,15.54,8,KOSDAQ,?,[],반도체와반도체장비,,
298380,에이비엘바이오,69400,0.14,3885500000000.0,333487,23143997800,55987000,13.66,-158.09,-23.48,9,KOSDAQ,?,[],생물공학,,
039030,이오테크닉스,308500,-2.83,3800600000000.0,102184,31523764000,12320000,29.93,51.35,8.9,10,KOSDAQ,?,[],반도체와반도체장비,,
028300,HLB,28300,-6.91,3769500000000.0,1750586,49541583800,133198000,18.21,-19.21,-44.32,11,KOSDAQ,?,[],건강관리장비와용품,,
222800,심텍,97600,-3.27,3656500000000.0,401129,39150190400,37464000,10.46,-29.51,-32.1,12,KOSDAQ,?,[],전자장비와기기,,
000250,삼천당제약,152800,-8.94,3584300000000.0,545312,83323673600,23457000,5.5,350.46,1.94,13,KOSDAQ,?,[],제약,,
440110,파두,70400,-9.28,3527100000000.0,560914,39488345600,50101000,27.72,-65.49,-131.08,14,KOSDAQ,?,[],반도체와반도체장비,,
141080,리가켐바이오,93900,0.32,3476100000000.0,287709,27015875100,37019000,11.53,-24.89,-13.22,15,KOSDAQ,?,[],제약,,
214450,파마리서치,322500,-5.56,3350700000000.0,108367,34948357500,10390000,6.63,21.18,26.88,16,KOSDAQ,?,[],건강관리장비와용품,,
108490,로보티즈,219500,11.42,3218100000000.0,469561,103068639500,14661000,7.63,-494.37,2.49,17,KOSDAQ,?,[],기계,,
403870,HPSP,38800,-0.77,3193200000000.0,2247164,87189963200,82300000,32.37,39.35,24.79,18,KOSDAQ,?,[],반도체와반도체장비,,
095610,테스,156500,-5.55,3029800000000.0,617372,96618718000,19360000,7.54,46.8,15.76,19,KOSDAQ,?,[],반도체와반도체장비,,
095340,ISC,140500,0.93,2978200000000.0,170781,23994730500,21197000,31.92,42.69,10.6,20,KOSDAQ,?,[],반도체와반도체장비,,
214370,케어젠,55100,-2.48,2959700000000.0,64658,3562655800,53715000,4.29,126.67,9.23,21,KOSDAQ,?,[],건강관리업체및서비스,,
214150,클래시스,43400,-0.8,2831200000000.0,229640,9966376000,65236000,70.87,20.94,26.21,22,KOSDAQ,?,[],건강관리장비와용품,,
145020,휴젤,221500,-3.06,2725300000000.0,53582,11868413000,12304000,57.53,18.09,16.06,23,KOSDAQ,?,[],생물공학,,
