티커,종목명,종가,등락률,시가총액,거래량,거래대금,상장주식수,외국인비율,PER,ROE,순위,시장,티어,테마,섹터,자동점수,점수상세
196170,알테오젠,351500,-1.82,18835600000000.0,392958,138124737000,53586000,14.26,145.55,39.42,1,KOSDAQ,D,[],생물공학,,
247540,에코프로비엠,125500,-5.43,12277700000000.0,661857,83063053500,97830000,14.67,214.53,2.29,2,KOSDAQ,D,[],전기제품,,
086520,에코프로,86900,-6.56,11798900000000.0,1429240,124200956000,135776000,19.16,192.26,-8.39,3,KOSDAQ,D,[],화학,,
036930,주성엔지니어링,227500,-5.99,10574500000000.0,3492759,794602672500,46481000,8.0,1579.86,6.17,4,KOSDAQ,?,[],반도체와반도체장비,,
277810,레인보우로보틱스,485000,-6.55,9408900000000.0,107266,52024010000,19400000,6.69,7578.12,1.07,5,KOSDAQ,?,[],기계,,
950160,코오롱티슈진,87100,-6.34,7394100000000.0,367913,32045222300,84892000,4.95,-25.12,-183.43,6,KOSDAQ,?,[],생물공학,,
240810,원익IPS,131600,-20.53,6459400000000.0,2841929,373997856400,49084000,18.12,58.31,9.05,7,KOSDAQ,?,[],반도체와반도체장비,,
028300,HLB,47350,-5.68,6306900000000.0,574660,27210151000,133198000,19.61,-32.15,-44.32,8,KOSDAQ,?,[],건강관리장비와용품,,
058470,리노공업,75100,-8.08,5723500000000.0,2593451,194768170100,76212000,29.88,35.11,22.45,9,KOSDAQ,B,[],반도체와반도체장비,,
298380,에이비엘바이오,97000,-4.43,5430800000000.0,400141,38813677000,55987000,12.69,-220.96,-23.48,10,KOSDAQ,?,[],생물공학,,
319660,피에스케이,183000,-13.48,5300900000000.0,513129,93902607000,28967000,23.41,53.21,15.54,11,KOSDAQ,?,[],반도체와반도체장비,,
141080,리가켐바이오,142900,-4.73,5290100000000.0,359356,51351972400,37019000,9.29,-37.88,-13.22,12,KOSDAQ,?,[],제약,,
000250,삼천당제약,204000,-8.72,4785300000000.0,145943,29772372000,23457000,7.43,467.89,1.94,13,KOSDAQ,?,[],제약,,
039030,이오테크닉스,384500,-11.61,4736900000000.0,351779,135259025500,12320000,28.23,64.0,8.9,14,KOSDAQ,?,[],반도체와반도체장비,,
222800,심텍,124700,-20.72,4671800000000.0,1041092,129824172400,37464000,13.71,-37.71,-32.1,15,KOSDAQ,?,[],전자장비와기기,,
