티커,종목명,종가,등락률,시가총액,거래량,거래대금,상장주식수,외국인비율,PER,ROE,순위,시장,티어,테마,섹터,자동점수,점수상세
196170,알테오젠,276500,-4.16,14816600000000.0,312416,86383024000,53586000,14.1,114.49,39.42,1,KOSDAQ,D,[],생물공학,,
247540,에코프로비엠,112400,-7.03,10996100000000.0,290976,32705702400,97830000,14.78,192.14,2.29,2,KOSDAQ,D,[],전기제품,,
086520,에코프로,80000,-7.41,10862100000000.0,772824,61825920000,135776000,19.26,176.99,-8.39,3,KOSDAQ,D,[],화학,,
036930,주성엔지니어링,187900,-10.31,8733800000000.0,1145182,215179697800,46481000,7.34,1304.86,6.17,4,KOSDAQ,?,[],반도체와반도체장비,,
277810,레인보우로보틱스,397000,-7.67,7701700000000.0,47182,18731254000,19400000,7.26,6203.12,1.07,5,KOSDAQ,?,[],기계,,
240810,원익IPS,140700,-1.4,6906100000000.0,1774585,249684109500,49084000,15.83,62.34,9.05,6,KOSDAQ,?,[],반도체와반도체장비,,
319660,피에스케이,195400,-4.45,5660100000000.0,528525,103273785000,28967000,20.56,56.82,15.54,7,KOSDAQ,?,[],반도체와반도체장비,,
058470,리노공업,72300,-7.19,5510100000000.0,431494,31197016200,76212000,32.56,33.8,22.45,8,KOSDAQ,B,[],반도체와반도체장비,,
950160,코오롱티슈진,62100,-20.28,5276600000000.0,1575810,97857801000,84970000,5.41,-17.91,-183.43,9,KOSDAQ,?,[],생물공학,,
028300,HLB,35300,1.73,4701900000000.0,3528292,124548707600,133198000,18.2,-23.96,-44.32,10,KOSDAQ,?,[],건강관리장비와용품,,
000250,삼천당제약,184100,-3.91,4318500000000.0,95712,17620579200,23457000,7.59,422.25,1.94,11,KOSDAQ,?,[],제약,,
039030,이오테크닉스,344000,-10.65,4237900000000.0,118534,40775696000,12320000,29.44,57.26,8.9,12,KOSDAQ,?,[],반도체와반도체장비,,
298380,에이비엘바이오,75600,-4.67,4232700000000.0,203800,15407280000,55987000,13.35,-172.21,-23.48,13,KOSDAQ,?,[],생물공학,,
222800,심텍,107400,-11.68,4023600000000.0,493882,53042926800,37464000,10.6,-32.48,-32.1,14,KOSDAQ,?,[],전자장비와기기,,
141080,리가켐바이오,103700,-6.58,3838900000000.0,275810,28601497000,37019000,10.37,-27.49,-13.22,15,KOSDAQ,?,[],제약,,
095610,테스,194300,-9.21,3761600000000.0,512694,99616444200,19360000,7.76,58.1,15.76,16,KOSDAQ,?,[],반도체와반도체장비,,
440110,파두,70400,-11.89,3527100000000.0,454170,31973568000,50101000,27.91,-65.49,-131.08,17,KOSDAQ,?,[],반도체와반도체장비,,
403870,HPSP,42500,-8.99,3497800000000.0,1858498,78986165000,82300000,33.27,43.1,24.79,18,KOSDAQ,?,[],반도체와반도체장비,,
214450,파마리서치,336500,2.75,3496100000000.0,208403,70127609500,10390000,6.46,22.1,26.88,19,KOSDAQ,?,[],건강관리장비와용품,,
084370,유진테크,146800,-9.83,3364100000000.0,154096,22621292800,22916000,36.46,59.36,9.81,20,KOSDAQ,?,[],반도체와반도체장비,,
214370,케어젠,61700,-3.59,3314200000000.0,83729,5166079300,53715000,4.06,141.84,9.23,21,KOSDAQ,?,[],건강관리업체및서비스,,
347850,디앤디파마텍,68700,-9.61,3149000000000.0,1048747,72048918900,45838000,5.6,-128.41,-31.49,22,KOSDAQ,?,[],생물공학,,
131290,티에스이,282500,-0.7,3124900000000.0,105054,29677755000,11061000,9.19,43.37,10.42,23,KOSDAQ,?,[],반도체와반도체장비,,
031980,피에스케이홀딩스,143400,-8.19,3092000000000.0,270558,38798017200,21562000,6.13,32.17,19.55,24,KOSDAQ,?,[],반도체와반도체장비,,
095340,ISC,145000,-8.52,3073600000000.0,131090,19008050000,21197000,31.22,44.06,10.6,25,KOSDAQ,?,[],반도체와반도체장비,,
145020,휴젤,239500,2.57,2946800000000.0,34551,8274964500,12304000,57.59,19.56,16.06,26,KOSDAQ,?,[],생물공학,,
108490,로보티즈,199900,-10.16,2930700000000.0,128666,25720333400,14661000,7.94,-450.23,2.49,27,KOSDAQ,?,[],기계,,
214150,클래시스,44100,-3.18,2876900000000.0,210423,9279654300,65236000,70.69,21.27,26.21,28,KOSDAQ,?,[],건강관리장비와용품,,
