티커,종목명,종가,등락률,시가총액,거래량,거래대금,상장주식수,외국인비율,PER,ROE,순위,시장,티어,테마,섹터,자동점수,점수상세
005930,삼성전자,352000,-2.36,2057890100000000.0,18512356,6516349312000,5846279000,48.07,28.45,10.85,1,KOSPI,B,[],반도체와반도체장비,70.0,"{""사업이해도"": 5, ""매출성장성"": 10, ""영업이익안정성"": 10, ""ROE"": 8, ""현금흐름"": 15, ""부채안정성"": 10, ""해자"": 4, ""주주환원"": 5, ""밸류에이션"": 3}"
000660,SK하이닉스,2271000,-3.77,1618547100000000.0,1911123,4340160333000,712702000,51.3,21.94,44.15,2,KOSPI,C,[],반도체와반도체장비,77.0,"{""사업이해도"": 5, ""매출성장성"": 10, ""영업이익안정성"": 4, ""ROE"": 15, ""현금흐름"": 15, ""부채안정성"": 10, ""해자"": 10, ""주주환원"": 5, ""밸류에이션"": 3}"
005935,삼성전자우,222000,-4.1,178126400000000.0,3574150,793461300000,802371000,77.28,17.94,,3,KOSPI,?,[],반도체와반도체장비,,
402340,SK스퀘어,1335000,-0.82,176164400000000.0,437856,584537760000,131958000,49.23,11.34,37.82,4,KOSPI,C,[],복합기업,57.0,"{""사업이해도"": 5, ""매출성장성"": 0, ""영업이익안정성"": 4, ""ROE"": 12, ""현금흐름"": 3, ""부채안정성"": 10, ""해자"": 10, ""주주환원"": 5, ""밸류에이션"": 8}"
005380,현대차,696000,-4.53,142511400000000.0,561168,390572928000,204758000,25.72,21.46,8.41,5,KOSPI,B,[],자동차,48.0,"{""사업이해도"": 5, ""매출성장성"": 8, ""영업이익안정성"": 7, ""ROE"": 12, ""현금흐름"": 0, ""부채안정성"": 4, ""해자"": 4, ""주주환원"": 5, ""밸류에이션"": 3}"
009150,삼성전기,1715000,-5.41,128099700000000.0,818842,1404314030000,74694000,38.19,161.99,7.7,6,KOSPI,B,[],전자장비와기기,64.0,"{""사업이해도"": 5, ""매출성장성"": 10, ""영업이익안정성"": 10, ""ROE"": 4, ""현금흐름"": 15, ""부채안정성"": 10, ""해자"": 4, ""주주환원"": 5, ""밸류에이션"": 1}"
373220,LG에너지솔루션,418000,-5.54,97812000000000.0,380364,158992152000,234000000,5.34,-61.01,-5.19,7,KOSPI,D,[],전기제품,38.0,"{""사업이해도"": 5, ""매출성장성"": 0, ""영업이익안정성"": 7, ""ROE"": 0, ""현금흐름"": 15, ""부채안정성"": 4, ""해자"": 2, ""주주환원"": 5, ""밸류에이션"": 0}"
032830,삼성생명,425000,-11.46,85000000000000.0,407947,173377475000,200000000,23.25,36.91,4.96,8,KOSPI,B,[],생명보험,62.0,"{""사업이해도"": 5, ""매출성장성"": 10, ""영업이익안정성"": 10, ""ROE"": 4, ""현금흐름"": 15, ""부채안정성"": 2, ""해자"": 10, ""주주환원"": 5, ""밸류에이션"": 1}"
028260,삼성물산,522000,7.52,84651500000000.0,567368,296166096000,162168000,31.22,35.01,6.02,9,KOSPI,?,[],복합기업,53.0,"{""사업이해도"": 5, ""매출성장성"": 2, ""영업이익안정성"": 10, ""ROE"": 8, ""현금흐름"": 11, ""부채안정성"": 7, ""해자"": 4, ""주주환원"": 5, ""밸류에이션"": 1}"
329180,HD현대중공업,658000,-2.23,69064500000000.0,177945,117087810000,104961000,13.66,32.51,18.82,10,KOSPI,C,[],조선,62.0,"{""사업이해도"": 5, ""매출성장성"": 10, ""영업이익안정성"": 10, ""ROE"": 8, ""현금흐름"": 15, ""부채안정성"": 4, ""해자"": 4, ""주주환원"": 5, ""밸류에이션"": 1}"
012330,현대모비스,722000,-4.87,65508900000000.0,371294,268074268000,90733000,37.38,18.86,7.68,11,KOSPI,A,[],자동차부품,65.0,"{""사업이해도"": 5, ""매출성장성"": 5, ""영업이익안정성"": 10, ""ROE"": 8, ""현금흐름"": 15, ""부채안정성"": 10, ""해자"": 2, ""주주환원"": 5, ""밸류에이션"": 5}"
034020,두산에너빌리티,99200,-0.8,63543700000000.0,1487367,147546806400,640561000,24.48,411.62,1.11,12,KOSPI,C,[],기계,43.0,"{""사업이해도"": 5, ""매출성장성"": 2, ""영업이익안정성"": 7, ""ROE"": 0, ""현금흐름"": 15, ""부채안정성"": 4, ""해자"": 4, ""주주환원"": 5, ""밸류에이션"": 1}"
000270,기아,162400,-3.79,63403100000000.0,778934,126498881600,390413000,38.33,9.14,12.92,13,KOSPI,B,[],자동차,79.0,"{""사업이해도"": 5, ""매출성장성"": 8, ""영업이익안정성"": 7, ""ROE"": 15, ""현금흐름"": 15, ""부채안정성"": 7, ""해자"": 7, ""주주환원"": 5, ""밸류에이션"": 10}"
207940,삼성바이오로직스,1364000,-0.22,63140900000000.0,27626,37681864000,46291000,12.32,44.32,19.44,14,KOSPI,D,[],제약,78.0,"{""사업이해도"": 5, ""매출성장성"": 10, ""영업이익안정성"": 10, ""ROE"": 12, ""현금흐름"": 15, ""부채안정성"": 10, ""해자"": 10, ""주주환원"": 5, ""밸류에이션"": 1}"
105560,KB금융,161500,3.13,60215300000000.0,789194,127454831000,372850000,75.86,10.68,9.98,15,KOSPI,A,[],은행,47.0,"{""사업이해도"": 5, ""매출성장성"": 0, ""영업이익안정성"": 10, ""ROE"": 8, ""현금흐름"": 11, ""부채안정성"": 0, ""해자"": 0, ""주주환원"": 5, ""밸류에이션"": 8}"
012450,한화에어로스페이스,1051000,-1.78,54193100000000.0,118397,124435247000,51563000,45.29,33.01,19.14,16,KOSPI,C,[],우주항공과국방,70.0,"{""사업이해도"": 5, ""매출성장성"": 10, ""영업이익안정성"": 10, ""ROE"": 15, ""현금흐름"": 15, ""부채안정성"": 2, ""해자"": 7, ""주주환원"": 5, ""밸류에이션"": 1}"
066570,LG전자,332000,-15.41,54077700000000.0,2312093,767614876000,162885000,30.43,61.25,4.28,17,KOSPI,B,[],전자제품,44.0,"{""사업이해도"": 5, ""매출성장성"": 5, ""영업이익안정성"": 7, ""ROE"": 0, ""현금흐름"": 15, ""부채안정성"": 4, ""해자"": 2, ""주주환원"": 5, ""밸류에이션"": 1}"
034730,SK,659000,-1.35,47779300000000.0,103284,68064156000,72503000,29.91,18.32,6.35,18,KOSPI,C,[],석유와가스,45.0,"{""사업이해도"": 5, ""매출성장성"": 2, ""영업이익안정성"": 7, ""ROE"": 0, ""현금흐름"": 15, ""부채안정성"": 4, ""해자"": 2, ""주주환원"": 5, ""밸류에이션"": 5}"
006400,삼성SDI,589000,-2.16,47464900000000.0,239233,140908237000,80586000,26.11,-103.59,-3.15,19,KOSPI,C,[],전기제품,24.0,"{""사업이해도"": 5, ""매출성장성"": 0, ""영업이익안정성"": 4, ""ROE"": 0, ""현금흐름"": 3, ""부채안정성"": 7, ""해자"": 0, ""주주환원"": 5, ""밸류에이션"": 0}"
055550,신한지주,99600,3.32,47275600000000.0,693375,69060150000,474654000,61.54,9.88,8.72,20,KOSPI,A,[],은행,53.0,"{""사업이해도"": 5, ""매출성장성"": 0, ""영업이익안정성"": 10, ""ROE"": 8, ""현금흐름"": 15, ""부채안정성"": 0, ""해자"": 0, ""주주환원"": 5, ""밸류에이션"": 10}"
035420,NAVER,256500,-8.56,40238100000000.0,1493493,383080954500,156874000,35.0,22.26,7.37,21,KOSPI,B,[],양방향미디어와서비스,69.0,"{""사업이해도"": 5, ""매출성장성"": 10, ""영업이익안정성"": 10, ""ROE"": 4, ""현금흐름"": 15, ""부채안정성"": 10, ""해자"": 7, ""주주환원"": 5, ""밸류에이션"": 3}"
068270,셀트리온,176000,-1.73,39007500000000.0,277754,48884704000,221633000,24.63,32.09,5.94,22,KOSPI,D,[],제약,66.0,"{""사업이해도"": 5, ""매출성장성"": 10, ""영업이익안정성"": 10, ""ROE"": 0, ""현금흐름"": 15, ""부채안정성"": 10, ""해자"": 10, ""주주환원"": 5, ""밸류에이션"": 1}"
010120,LS ELECTRIC,245000,1.45,36750000000000.0,389183,95349835000,150000000,17.96,108.99,14.67,23,KOSPI,?,[],전기장비,64.0,"{""사업이해도"": 5, ""매출성장성"": 8, ""영업이익안정성"": 10, ""ROE"": 12, ""현금흐름"": 15, ""부채안정성"": 4, ""해자"": 4, ""주주환원"": 5, ""밸류에이션"": 1}"
267260,HD현대일렉트릭,1015000,2.01,36587800000000.0,135536,137569040000,36047000,35.64,46.51,41.5,24,KOSPI,C,[],전기장비,72.0,"{""사업이해도"": 5, ""매출성장성"": 10, ""영업이익안정성"": 10, ""ROE"": 15, ""현금흐름"": 15, ""부채안정성"": 4, ""해자"": 7, ""주주환원"": 5, ""밸류에이션"": 1}"
042660,한화오션,114300,-1.47,35023000000000.0,763953,87319827900,306413000,10.84,22.89,22.59,25,KOSPI,C,[],조선,43.0,"{""사업이해도"": 5, ""매출성장성"": 10, ""영업이익안정성"": 4, ""ROE"": 12, ""현금흐름"": 0, ""부채안정성"": 2, ""해자"": 2, ""주주환원"": 5, ""밸류에이션"": 3}"
298040,효성중공업,3597000,1.5,33540400000000.0,16034,57674298000,9325000,26.72,66.42,24.41,26,KOSPI,?,[],전기장비,66.0,"{""사업이해도"": 5, ""매출성장성"": 10, ""영업이익안정성"": 10, ""ROE"": 12, ""현금흐름"": 15, ""부채안정성"": 4, ""해자"": 4, ""주주환원"": 5, ""밸류에이션"": 1}"
086790,하나금융지주,120200,2.74,32979000000000.0,417587,50193957400,274368000,68.18,8.52,9.17,27,KOSPI,A,[],은행,56.0,"{""사업이해도"": 5, ""매출성장성"": 8, ""영업이익안정성"": 10, ""ROE"": 8, ""현금흐름"": 0, ""부채안정성"": 0, ""해자"": 10, ""주주환원"": 5, ""밸류에이션"": 10}"
006800,미래에셋증권,58400,1.04,32678700000000.0,1250712,73041580800,559567000,8.74,27.11,12.36,28,KOSPI,?,[],증권,43.0,"{""사업이해도"": 5, ""매출성장성"": 10, ""영업이익안정성"": 10, ""ROE"": 8, ""현금흐름"": 0, ""부채안정성"": 0, ""해자"": 2, ""주주환원"": 5, ""밸류에이션"": 3}"
000810,삼성화재,725000,13.1,32369400000000.0,235583,170797675000,44647000,58.15,17.81,10.97,29,KOSPI,?,[],손해보험,60.0,"{""사업이해도"": 5, ""매출성장성"": 0, ""영업이익안정성"": 10, ""ROE"": 12, ""현금흐름"": 11, ""부채안정성"": 2, ""해자"": 10, ""주주환원"": 5, ""밸류에이션"": 5}"
005490,POSCO홀딩스,394500,-1.13,31260800000000.0,245681,96921154500,79242000,31.39,38.81,1.18,30,KOSPI,C,[],철강,42.0,"{""사업이해도"": 5, ""매출성장성"": 0, ""영업이익안정성"": 7, ""ROE"": 0, ""현금흐름"": 15, ""부채안정성"": 7, ""해자"": 2, ""주주환원"": 5, ""밸류에이션"": 1}"
069500,KODEX 200,137770,-2.69,29978800000000.0,7536069,1038244226130,217600000,22.7,,,31,KOSPI,?,[],,,
042700,한미반도체,314500,14.16,29975700000000.0,1465169,460795650500,95312000,6.27,168.45,34.76,32,KOSPI,C,[],반도체와반도체장비,72.0,"{""사업이해도"": 5, ""매출성장성"": 10, ""영업이익안정성"": 10, ""ROE"": 15, ""현금흐름"": 6, ""부채안정성"": 10, ""해자"": 10, ""주주환원"": 5, ""밸류에이션"": 1}"
