티커,종목명,종가,등락률,시가총액,거래량,거래대금,상장주식수,외국인비율,PER,ROE,순위,시장,티어,테마,섹터,자동점수,점수상세
196170,알테오젠,277000,-3.15,19294500000000.0,657576,182148552000,69655000,14.64,101.32,39.42,1,KOSDAQ,D,[],생물공학,,
086520,에코프로,81100,-1.7,11011400000000.0,477826,38751688600,135776000,19.15,78.28,-8.39,2,KOSDAQ,D,[],화학,,
247540,에코프로비엠,104800,-1.78,10252600000000.0,250745,26278076000,97830000,14.62,234.45,2.29,3,KOSDAQ,D,[],전기제품,,
036930,주성엔지니어링,194600,3.95,9045200000000.0,2525657,491492852200,46481000,9.16,1263.64,6.17,4,KOSDAQ,?,[],반도체와반도체장비,,
277810,레인보우로보틱스,433000,-3.35,8400100000000.0,97222,42097126000,19400000,5.61,4920.45,1.07,5,KOSDAQ,?,[],기계,,
240810,원익IPS,115800,-1.53,5683900000000.0,848309,98234182200,49084000,17.04,32.84,9.05,6,KOSDAQ,?,[],반도체와반도체장비,,
039030,이오테크닉스,446500,-2.08,5500700000000.0,125289,55941538500,12320000,26.67,50.69,8.9,7,KOSDAQ,?,[],반도체와반도체장비,,
058470,리노공업,68900,0.73,5251000000000.0,739449,50948036100,76212000,31.91,27.95,22.45,8,KOSDAQ,B,[],반도체와반도체장비,,
222800,심텍,121800,1.67,4625300000000.0,899225,109525605000,37974000,11.64,-86.38,-32.1,9,KOSDAQ,?,[],전자장비와기기,,
403870,HPSP,53300,0.0,4386600000000.0,2700870,143956371000,82300000,33.69,51.7,24.79,10,KOSDAQ,?,[],반도체와반도체장비,,
028300,HLB,31650,-3.95,4215700000000.0,605825,19174361250,133198000,18.06,-19.62,-44.32,11,KOSDAQ,?,[],건강관리장비와용품,,
108490,로보티즈,284000,-5.8,4165400000000.0,565816,160691744000,14667000,7.05,-1067.67,2.49,12,KOSDAQ,?,[],기계,,
095340,ISC,183000,-1.61,3879100000000.0,103448,18930984000,21197000,29.55,50.01,10.6,13,KOSDAQ,?,[],반도체와반도체장비,,
214450,파마리서치,369000,-1.99,3833800000000.0,114969,42423561000,10390000,10.12,22.98,26.88,14,KOSDAQ,?,[],건강관리장비와용품,,
000250,삼천당제약,162900,-0.06,3821200000000.0,81911,13343301900,23457000,4.74,214.91,1.94,15,KOSDAQ,?,[],제약,,
298380,에이비엘바이오,68200,-4.08,3818300000000.0,192626,13137093200,55987000,13.47,-48.03,-23.48,16,KOSDAQ,?,[],생물공학,,
319660,피에스케이,125500,-2.11,3635300000000.0,339313,42583781500,28967000,23.5,29.1,15.54,17,KOSDAQ,?,[],반도체와반도체장비,,
440110,파두,71000,1.57,3557900000000.0,487571,34617541000,50111000,27.78,-35.77,-131.08,18,KOSDAQ,?,[],반도체와반도체장비,,
087010,펩트론,147200,-8.11,3432300000000.0,192415,28323488000,23317000,4.62,-167.08,-9.41,19,KOSDAQ,?,[],생물공학,,
141080,리가켐바이오,89300,-3.25,3305800000000.0,265876,23742726800,37019000,12.36,-18.34,-13.22,20,KOSDAQ,?,[],제약,,
084370,유진테크,138300,-3.42,3169300000000.0,125204,17315713200,22916000,38.31,28.49,9.81,21,KOSDAQ,?,[],반도체와반도체장비,,
031980,피에스케이홀딩스,146500,-6.09,3158900000000.0,202477,29662880500,21562000,6.15,30.64,19.55,22,KOSDAQ,?,[],반도체와반도체장비,,
257720,실리콘투,46250,-1.91,3032900000000.0,780018,36075832500,65576000,13.02,13.73,46.89,23,KOSDAQ,?,[],인터넷과카탈로그소매,,
145020,휴젤,238000,-2.06,2978600000000.0,22715,5406170000,12515000,58.62,18.54,16.06,24,KOSDAQ,?,[],생물공학,,
064760,티씨케이,264500,-1.49,2957000000000.0,63585,16818232500,11179000,66.47,36.3,13.5,25,KOSDAQ,?,[],반도체와반도체장비,,
095610,테스,148100,-3.01,2867200000000.0,510649,75627116900,19360000,10.47,35.81,15.76,26,KOSDAQ,?,[],반도체와반도체장비,,
131290,티에스이,256000,-2.1,2831700000000.0,169263,43331328000,11061000,12.41,27.06,10.42,27,KOSDAQ,?,[],반도체와반도체장비,,
310210,보로노이,149700,-3.85,2773000000000.0,64320,9628704000,18524000,6.1,-39.84,-50.18,28,KOSDAQ,?,[],제약,,
357780,솔브레인,325500,-4.41,2531900000000.0,25474,8291787000,7779000,30.63,19.84,7.66,29,KOSDAQ,?,[],반도체와반도체장비,,
080220,제주반도체,73000,-1.08,2514300000000.0,1224381,89379813000,34443000,1.27,10.9,19.21,30,KOSDAQ,?,[],반도체와반도체장비,,
319400,현대무벡스,21750,-1.58,2422400000000.0,508010,11049217500,111376000,1.69,138.54,6.79,31,KOSDAQ,?,[],기계,,
214370,케어젠,44600,-1.33,2395700000000.0,59549,2655885400,53715000,4.63,104.69,9.23,32,KOSDAQ,?,[],건강관리업체및서비스,,
067310,하나마이크론,35650,-1.93,2370400000000.0,1355801,48334305650,66491000,19.88,13.83,9.89,33,KOSDAQ,?,[],반도체와반도체장비,,
347850,디앤디파마텍,49300,-0.8,2259800000000.0,513943,25337389900,45838000,9.75,-99.6,-31.49,34,KOSDAQ,?,[],생물공학,,
178320,서진시스템,35000,-4.37,2228800000000.0,842655,29492925000,63679000,14.53,-24.56,-12.63,35,KOSDAQ,?,[],전기장비,,
263750,펄어비스,35250,5.22,2215200000000.0,459118,16183909500,62844000,5.09,8.34,-1.05,36,KOSDAQ,C,[],게임엔터테인먼트,,
010170,대한광통신,13700,1.71,2130200000000.0,16421068,224968631600,155486000,1.94,-82.53,-52.05,37,KOSDAQ,?,[],통신장비,,
140410,메지온,69000,4.23,2112900000000.0,93495,6451155000,30622000,24.39,-76.41,-110.44,38,KOSDAQ,?,[],식품,,
226950,올릭스,99100,1.64,2087300000000.0,182783,18113795300,21063000,10.77,-154.36,-18.83,39,KOSDAQ,?,[],생명과학도구및서비스,,
005290,동진쎄미켐,40700,-2.05,2074500000000.0,280763,11427054100,50970000,12.91,9.99,9.52,40,KOSDAQ,?,[],반도체와반도체장비,,
214150,클래시스,31350,-2.03,2045100000000.0,186259,5839219650,65236000,68.4,14.9,26.21,41,KOSDAQ,?,[],건강관리장비와용품,,
032820,우리기술,11810,8.15,2040600000000.0,12881753,152133502930,172785000,5.42,-295.25,0.67,42,KOSDAQ,?,[],우주항공과국방,,
