티커,종목명,종가,등락률,시가총액,거래량,거래대금,상장주식수,외국인비율,PER,ROE,순위,시장,티어,테마,섹터,자동점수,점수상세
005930,삼성전자,247500,-7.82,1446954000000000.0,22683374,5614135065000,5846279000,46.83,20.0,10.85,1,KOSPI,B,[],반도체와반도체장비,,
000660,SK하이닉스,1500000,-9.75,1095738500000000.0,4206017,6309025500000,730492000,51.16,14.49,44.15,2,KOSPI,C,[],반도체와반도체장비,,
005935,삼성전자우,173700,-7.75,139371900000000.0,2968920,515701404000,802371000,76.74,14.04,,3,KOSPI,?,[],반도체와반도체장비,,
402340,SK스퀘어,1004000,-11.54,132451700000000.0,626319,628824276000,131924000,46.35,8.53,37.82,4,KOSPI,C,[],반도체와반도체장비,,
009150,삼성전기,1387000,-3.68,103600200000000.0,738198,1023880626000,74694000,37.92,131.01,7.7,5,KOSPI,B,[],전자장비와기기,,
005380,현대차,414000,-4.83,84769700000000.0,533273,220775022000,204758000,24.96,12.76,8.41,6,KOSPI,B,[],자동차,,
373220,LG에너지솔루션,357500,1.85,83655000000000.0,270199,96596142500,234000000,5.5,-49.7,-5.19,7,KOSPI,D,[],전기제품,,
207940,삼성바이오로직스,1544000,0.85,71473200000000.0,28415,43872760000,46291000,13.19,50.16,19.44,8,KOSPI,D,[],제약,,
012450,한화에어로스페이스,1177000,2.71,60690100000000.0,407773,479948821000,51563000,45.64,36.97,19.14,9,KOSPI,C,[],우주항공과국방,,
105560,KB금융,166400,-1.25,59020000000000.0,890638,148202163200,354688000,79.33,10.52,9.98,10,KOSPI,A,[],은행,,
028260,삼성물산,347000,-5.96,56272200000000.0,275062,95446514000,162168000,30.97,23.27,6.02,11,KOSPI,?,[],복합기업,,
032830,삼성생명,276000,-11.11,55200000000000.0,464840,128295840000,200000000,23.47,19.23,4.96,12,KOSPI,B,[],생명보험,,
000270,기아,133000,-3.06,51924900000000.0,628844,83636252000,390413000,39.34,7.48,12.92,13,KOSPI,B,[],자동차,,
329180,HD현대중공업,474000,-3.17,49751600000000.0,185540,87945960000,104961000,13.8,23.42,18.82,14,KOSPI,C,[],조선,,
055550,신한지주,105000,-1.41,49292300000000.0,956462,100428510000,469450000,62.26,10.01,8.72,15,KOSPI,A,[],은행,,
034020,두산에너빌리티,76200,-2.18,48810800000000.0,1818090,138538458000,640561000,23.98,316.18,1.11,16,KOSPI,C,[],기계,,
012330,현대모비스,509000,-1.74,46182900000000.0,196100,99814900000,90733000,37.57,13.29,7.68,17,KOSPI,A,[],자동차부품,,
068270,셀트리온,194100,-0.72,45151000000000.0,372253,72254307300,232617000,25.57,37.14,5.94,18,KOSPI,D,[],제약,,
034730,SK,551000,-6.61,39949000000000.0,106571,58720621000,72503000,29.92,15.31,6.35,19,KOSPI,C,[],석유와가스,,
006400,삼성SDI,487000,-0.2,39245200000000.0,394552,192146824000,80586000,26.31,-85.65,-3.15,20,KOSPI,C,[],전기제품,,
086790,하나금융지주,127500,-2.45,34981900000000.0,681003,86827882500,274368000,68.35,8.79,9.17,21,KOSPI,A,[],은행,,
066570,LG전자,201500,-3.12,32821300000000.0,858018,172890627000,162885000,29.26,37.18,4.28,22,KOSPI,B,[],전자제품,,
035420,NAVER,208000,-4.15,32651300000000.0,733375,152542000000,156978000,35.17,18.05,7.37,23,KOSPI,B,[],양방향미디어와서비스,,
010120,LS ELECTRIC,202000,-3.35,30300000000000.0,406266,82065732000,150000000,18.5,89.86,14.67,24,KOSPI,?,[],전기장비,,
000810,삼성화재,613000,-2.08,27368900000000.0,83861,51406793000,44647000,58.03,14.76,10.97,25,KOSPI,?,[],손해보험,,
298040,효성중공업,2908000,-2.55,27115800000000.0,31164,90624912000,9325000,27.12,52.16,24.41,26,KOSPI,?,[],전기장비,,
267260,HD현대일렉트릭,752000,-4.2,27107400000000.0,98524,74090048000,36047000,34.49,34.46,41.5,27,KOSPI,C,[],전기장비,,
042660,한화오션,88100,-3.08,26995000000000.0,787112,69344567200,306413000,10.25,13.01,22.59,28,KOSPI,C,[],조선,,
009540,HD한국조선해양,367000,-2.0,25973700000000.0,143436,52641012000,70773000,33.23,10.32,17.78,29,KOSPI,C,[],조선,,
005490,POSCO홀딩스,320000,-1.39,25357300000000.0,178183,57018560000,79242000,32.47,31.48,1.18,30,KOSPI,C,[],철강,,
316140,우리금융지주,33500,-0.74,24391000000000.0,1454070,48711345000,728090000,46.33,7.95,8.91,31,KOSPI,A,[],은행,,
069500,KODEX 200,101760,-6.26,23989900000000.0,19128718,1946538343680,235750000,21.69,,,32,KOSPI,?,[],,,
010130,고려아연,1145000,-6.07,23899500000000.0,18300,20953500000,20873000,27.81,23.87,8.48,33,KOSPI,C,[],비철금속,,
096770,SK이노베이션,128900,-1.98,21790900000000.0,451215,58161613500,169053000,15.12,-9.78,-14.42,34,KOSPI,D,[],석유와가스,,
042700,한미반도체,221000,-3.49,21064000000000.0,610160,134845360000,95312000,7.96,118.37,34.76,35,KOSPI,C,[],반도체와반도체장비,,
017670,SK텔레콤,98000,-1.8,21049400000000.0,1590159,155835582000,214790000,35.43,28.16,3.33,36,KOSPI,A,[],무선통신서비스,,
011200,HMM,21700,-4.19,20468300000000.0,1767571,38356290700,943238000,8.58,14.58,6.9,37,KOSPI,C,[],해운사,,
360750,TIGER 미국S&P500,26635,-1.33,20414400000000.0,31439487,837390736245,766450000,0.06,,,38,KOSPI,?,[],,,
015760,한국전력,30850,-5.37,19804600000000.0,2264480,69859208000,641964000,21.06,2.27,19.4,39,KOSPI,D,[],전기유틸리티,,
006800,미래에셋증권,34700,-4.54,19417000000000.0,921986,31992914200,559567000,10.67,10.89,12.36,40,KOSPI,?,[],증권,,
000150,두산,1193000,-4.56,19319200000000.0,29707,35440451000,16194000,20.59,278.35,4.99,41,KOSPI,C,[],복합기업,,
138040,메리츠금융지주,115200,-1.71,19278400000000.0,166033,19127001600,167347000,14.37,8.64,22.53,42,KOSPI,A,[],증권,,
051910,LG화학,266000,-1.66,18777600000000.0,118663,31564358000,70592000,37.56,-10.11,-5.5,43,KOSPI,C,[],화학,,
033780,KT&G,175500,-0.62,18218700000000.0,171926,30173013000,103810000,50.96,17.28,11.77,44,KOSPI,A,[],담배,,
010140,삼성중공업,20600,-3.06,18128000000000.0,2366210,48743926000,880000000,28.83,32.65,13.74,45,KOSPI,C,[],조선,,
267250,HD현대,228000,-2.77,18010400000000.0,86472,19715616000,78993000,26.84,11.81,10.25,46,KOSPI,?,[],조선,,
079550,LIG디펜스앤에어로스페이스,796000,0.13,17512000000000.0,113970,90720120000,22000000,26.9,56.32,19.2,47,KOSPI,C,[],우주항공과국방,,
018260,삼성에스디에스,226000,-1.09,17487400000000.0,195973,44289898000,77378000,18.34,27.3,7.89,48,KOSPI,?,[],IT서비스,,
010950,S-Oil,151600,-1.3,17067600000000.0,345770,52418732000,112583000,79.55,18.76,2.01,49,KOSPI,C,[],석유와가스,,
003550,LG,110200,-2.22,16661400000000.0,285777,31492625400,151192000,37.22,35.16,2.64,50,KOSPI,B,[],복합기업,,
035720,카카오,37400,-2.22,16567500000000.0,1394841,52167053400,442981000,28.97,33.66,4.59,51,KOSPI,C,[],양방향미디어와서비스,,
024110,기업은행,20300,-0.73,16187700000000.0,734442,14909172600,797426000,13.72,6.11,7.7,52,KOSPI,B,[],은행,,
086280,현대글로비스,203500,-1.45,15262500000000.0,126064,25654024000,75000000,46.49,9.11,18.13,53,KOSPI,A,[],항공화물운송과물류,,
064350,현대로템,136300,-4.82,14876100000000.0,533282,72686336600,109142000,39.4,18.3,30.05,54,KOSPI,C,[],우주항공과국방,,
272210,한화시스템,76000,-4.88,14357900000000.0,549577,41767852000,188919000,10.45,59.28,6.6,55,KOSPI,C,[],우주항공과국방,,
278470,에이피알,383500,-3.28,14357500000000.0,149268,57244278000,37438000,37.87,40.38,75.3,56,KOSPI,?,[],화장품,,
011070,LG이노텍,603000,-4.74,14271300000000.0,138740,83660220000,23667000,26.72,29.44,6.14,57,KOSPI,?,[],전자장비와기기,,
003670,포스코퓨처엠,160300,-0.06,14258100000000.0,189626,30397047800,88946000,9.71,-971.52,0.92,58,KOSPI,D,[],화학,,
030200,KT,52600,-3.13,13256300000000.0,463943,24403401800,252022000,49.0,8.59,10.22,59,KOSPI,A,[],다각화된통신서비스,,
047810,한국항공우주,135700,-3.07,13227400000000.0,366805,49775438500,97475000,23.79,66.88,10.51,60,KOSPI,C,[],우주항공과국방,,
000720,현대건설,116500,5.81,12972900000000.0,848390,98837435000,111356000,26.7,30.72,4.58,61,KOSPI,?,[],건설,,
005830,DB손해보험,187500,3.02,12281300000000.0,334149,62652937500,65500000,44.44,8.27,17.75,62,KOSPI,?,[],손해보험,,
307950,현대오토에버,436500,-3.22,11970600000000.0,83982,36658143000,27424000,2.12,66.21,10.27,63,KOSPI,?,[],IT서비스,,
133690,TIGER 미국나스닥100,181745,-2.24,11360900000000.0,3451569,627305407905,62510000,0.33,,,64,KOSPI,?,[],,,
078930,GS,119700,0.34,11119600000000.0,443707,53111727900,92895000,18.76,8.61,5.55,65,KOSPI,?,[],석유와가스,,
