티커,종목명,종가,등락률,시가총액,거래량,거래대금,상장주식수,외국인비율,PER,ROE,순위,시장,티어,테마,섹터,자동점수,점수상세
196170,알테오젠,337500,1.96,18085400000000.0,355590,120011625000,53586000,13.9,139.75,39.42,1,KOSDAQ,D,[],생물공학,,
247540,에코프로비엠,120200,-1.23,11759200000000.0,486586,58487637200,97830000,14.57,205.47,2.29,2,KOSDAQ,D,[],전기제품,,
086520,에코프로,84400,-1.29,11459500000000.0,1127805,95186742000,135776000,19.29,186.73,-8.39,3,KOSDAQ,D,[],화학,,
277810,레인보우로보틱스,459500,-4.27,8914200000000.0,74111,34054004500,19400000,6.56,7179.69,1.07,4,KOSDAQ,?,[],기계,,
036930,주성엔지니어링,175600,-3.36,8162100000000.0,2077997,364896273200,46481000,6.25,1219.44,6.17,5,KOSDAQ,?,[],반도체와반도체장비,,
950160,코오롱티슈진,94400,6.91,8021200000000.0,412833,38971435200,84970000,4.91,-27.23,-183.43,6,KOSDAQ,?,[],생물공학,,
028300,HLB,51700,6.05,6886300000000.0,978756,50601685200,133198000,19.53,-35.1,-44.32,7,KOSDAQ,?,[],건강관리장비와용품,,
240810,원익IPS,112700,-9.48,5531800000000.0,1536960,173215392000,49084000,18.33,49.93,9.05,8,KOSDAQ,?,[],반도체와반도체장비,,
058470,리노공업,71900,-4.01,5479600000000.0,821431,59060888900,76212000,31.45,33.61,22.45,9,KOSDAQ,B,[],반도체와반도체장비,,
298380,에이비엘바이오,93900,4.1,5257200000000.0,445896,41869634400,55987000,12.43,-213.9,-23.48,10,KOSDAQ,?,[],생물공학,,
141080,리가켐바이오,136200,6.57,5042000000000.0,586639,79900231800,37019000,9.34,-36.11,-13.22,11,KOSDAQ,?,[],제약,,
000250,삼천당제약,201000,-1.71,4715000000000.0,118801,23879001000,23457000,7.58,461.01,1.94,12,KOSDAQ,?,[],제약,,
319660,피에스케이,161800,-5.27,4686800000000.0,772589,125004900200,28967000,23.94,47.05,15.54,13,KOSDAQ,?,[],반도체와반도체장비,,
039030,이오테크닉스,370000,-6.92,4558200000000.0,116270,43019900000,12320000,29.2,61.58,8.9,14,KOSDAQ,?,[],반도체와반도체장비,,
087010,펩트론,181200,-3.46,4225100000000.0,125731,22782457200,23317000,5.27,-254.14,-9.41,15,KOSDAQ,?,[],생물공학,,
222800,심텍,108400,-8.52,4061100000000.0,894172,96928244800,37464000,9.94,-32.78,-32.1,16,KOSDAQ,?,[],전자장비와기기,,
347850,디앤디파마텍,85300,12.38,3788500000000.0,3974858,339055387400,44414000,5.81,-159.44,-31.49,17,KOSDAQ,?,[],생물공학,,
214370,케어젠,68200,4.44,3663400000000.0,100659,6864943800,53715000,3.76,156.78,9.23,18,KOSDAQ,?,[],건강관리업체및서비스,,
214450,파마리서치,340500,8.44,3537700000000.0,287589,97924054500,10390000,7.46,22.36,26.88,19,KOSDAQ,?,[],건강관리장비와용품,,
440110,파두,70000,-3.58,3507100000000.0,571575,40010250000,50101000,28.74,-65.12,-131.08,20,KOSDAQ,?,[],반도체와반도체장비,,
403870,HPSP,41500,-6.74,3415400000000.0,3061741,127062251500,82300000,33.03,42.09,24.79,21,KOSDAQ,?,[],반도체와반도체장비,,
084370,유진테크,146100,-7.24,3348000000000.0,247593,36173337300,22916000,36.83,59.08,9.81,22,KOSDAQ,?,[],반도체와반도체장비,,
310210,보로노이,175800,2.81,3238400000000.0,64585,11354043000,18421000,6.37,-63.9,-50.18,23,KOSDAQ,?,[],제약,,
095340,ISC,150100,-1.7,3181700000000.0,349318,52432631800,21197000,29.27,45.61,10.6,24,KOSDAQ,?,[],반도체와반도체장비,,
214150,클래시스,47750,5.18,3115000000000.0,272863,13029208250,65236000,70.53,23.03,26.21,25,KOSDAQ,?,[],건강관리장비와용품,,
108490,로보티즈,212000,-5.99,3108100000000.0,148275,31434300000,14661000,7.19,-477.48,2.49,26,KOSDAQ,?,[],기계,,
145020,휴젤,248000,1.02,3051400000000.0,66874,16584752000,12304000,57.78,20.26,16.06,27,KOSDAQ,?,[],생물공학,,
178320,서진시스템,45750,-2.56,2912000000000.0,840925,38472318750,63651000,17.96,-21.08,-12.63,28,KOSDAQ,?,[],전기장비,,
080220,제주반도체,82300,-7.84,2834600000000.0,1586184,130542943200,34443000,1.39,25.03,19.21,29,KOSDAQ,?,[],반도체와반도체장비,,
095610,테스,145000,-9.6,2807200000000.0,750163,108773635000,19360000,10.25,43.36,15.76,30,KOSDAQ,?,[],반도체와반도체장비,,
031980,피에스케이홀딩스,127600,0.31,2751400000000.0,247498,31580744800,21562000,6.79,28.62,19.55,31,KOSDAQ,?,[],반도체와반도체장비,,
226950,올릭스,134700,-0.22,2737400000000.0,361760,48729072000,20322000,7.34,-233.45,-18.83,32,KOSDAQ,?,[],생명과학도구및서비스,,
237690,에스티팜,128700,3.37,2686300000000.0,154676,19906801200,20873000,12.2,38.19,10.03,33,KOSDAQ,?,[],제약,,
131290,티에스이,233500,-4.5,2582800000000.0,102189,23861131500,11061000,9.71,35.85,10.42,34,KOSDAQ,?,[],반도체와반도체장비,,
064760,티씨케이,230500,-3.56,2576900000000.0,59749,13772144500,11179000,67.37,35.22,13.5,35,KOSDAQ,?,[],반도체와반도체장비,,
319400,현대무벡스,22700,-0.44,2528200000000.0,1111205,25224353500,111376000,1.45,252.22,6.79,36,KOSDAQ,?,[],기계,,
257720,실리콘투,38500,3.22,2524700000000.0,1085395,41787707500,65576000,7.27,13.71,46.89,37,KOSDAQ,?,[],인터넷과카탈로그소매,,
067310,하나마이크론,37250,-4.49,2476400000000.0,1776593,66178089250,66480000,20.55,24.08,9.89,38,KOSDAQ,?,[],반도체와반도체장비,,
357780,솔브레인,306500,-2.54,2384100000000.0,56474,17309281000,7779000,29.53,28.33,7.66,39,KOSDAQ,?,[],반도체와반도체장비,,
005290,동진쎄미켐,46150,-5.91,2352300000000.0,493504,22775209600,50970000,14.9,18.28,9.52,40,KOSDAQ,?,[],반도체와반도체장비,,
263750,펄어비스,37350,2.61,2347200000000.0,342351,12786809850,62844000,7.91,16.1,-1.05,41,KOSDAQ,C,[],게임엔터테인먼트,,
089970,브이엠,87200,-10.38,2160100000000.0,1000846,87273771200,24772000,12.22,44.81,17.34,42,KOSDAQ,?,[],반도체와반도체장비,,
