티커,종목명,종가,등락률,시가총액,거래량,거래대금,상장주식수,외국인비율,PER,ROE,순위,시장,티어,테마,섹터,자동점수,점수상세
196170,알테오젠,350500,-0.85,18782000000000.0,271277,95082588500,53586000,14.66,145.13,39.42,1,KOSDAQ,D,[],생물공학,,
247540,에코프로비엠,166700,-1.59,16308300000000.0,480379,80079179300,97830000,14.28,284.96,2.29,2,KOSDAQ,D,[],전기제품,,
086520,에코프로,114500,-1.29,15546400000000.0,875765,100275092500,135776000,19.81,253.32,-8.39,3,KOSDAQ,D,[],화학,,
277810,레인보우로보틱스,573000,-2.88,11116100000000.0,86658,49655034000,19400000,6.9,8953.12,1.07,4,KOSDAQ,?,[],기계,,
036930,주성엔지니어링,197900,2.49,9198600000000.0,2126273,420789426700,46481000,7.83,1374.31,6.17,5,KOSDAQ,?,[],반도체와반도체장비,,
950160,코오롱티슈진,101600,-0.49,8625000000000.0,226043,22965968800,84892000,4.8,-29.3,-183.43,6,KOSDAQ,?,[],생물공학,,
240810,원익IPS,172500,10.58,8467000000000.0,2030277,350222782500,49084000,17.32,76.43,9.05,7,KOSDAQ,?,[],반도체와반도체장비,,
058470,리노공업,92400,-0.22,7042000000000.0,940349,86888247600,76212000,27.83,43.2,22.45,8,KOSDAQ,B,[],반도체와반도체장비,,
028300,HLB,50800,5.61,6766500000000.0,671337,34103919600,133198000,19.73,-34.49,-44.32,9,KOSDAQ,?,[],건강관리장비와용품,,
039030,이오테크닉스,518000,3.91,6381500000000.0,127428,66007704000,12320000,25.08,86.22,8.9,10,KOSDAQ,?,[],반도체와반도체장비,,
440110,파두,115900,14.3,5806200000000.0,1789224,207371061600,50097000,25.76,-107.81,-131.08,11,KOSDAQ,?,[],반도체와반도체장비,,
000250,삼천당제약,241500,-4.73,5665000000000.0,129106,31179099000,23457000,6.83,553.9,1.94,12,KOSDAQ,?,[],제약,,
298380,에이비엘바이오,97700,-1.41,5470000000000.0,279831,27339488700,55987000,13.0,-222.55,-23.48,13,KOSDAQ,?,[],생물공학,,
319660,피에스케이,180200,9.21,5219800000000.0,971543,175072048600,28967000,25.15,52.4,15.54,14,KOSDAQ,?,[],반도체와반도체장비,,
222800,심텍,134000,7.8,5020200000000.0,706530,94675020000,37464000,14.75,-40.52,-32.1,15,KOSDAQ,?,[],전자장비와기기,,
141080,리가켐바이오,133900,-0.52,4956900000000.0,172702,23124797800,37019000,11.7,-35.5,-13.22,16,KOSDAQ,?,[],제약,,
403870,HPSP,60000,6.01,4938000000000.0,7797364,467841840000,82300000,30.36,60.85,24.79,17,KOSDAQ,?,[],반도체와반도체장비,,
087010,펩트론,205000,0.24,4780100000000.0,191241,39204405000,23317000,5.06,-287.52,-9.41,18,KOSDAQ,?,[],생물공학,,
347850,디앤디파마텍,107500,-3.33,4708900000000.0,1298476,139586170000,43804000,6.71,-200.93,-31.49,19,KOSDAQ,?,[],생물공학,,
080220,제주반도체,134000,17.24,4615300000000.0,10953097,1467714998000,34443000,3.59,40.75,19.21,20,KOSDAQ,?,[],반도체와반도체장비,,
084370,유진테크,187300,11.75,4292200000000.0,291368,54573226400,22916000,38.2,75.74,9.81,21,KOSDAQ,?,[],반도체와반도체장비,,
108490,로보티즈,289000,0.7,4235900000000.0,124387,35947843000,14657000,7.87,-650.9,2.49,22,KOSDAQ,?,[],기계,,
178320,서진시스템,66400,-1.63,4226400000000.0,1495701,99314546400,63651000,13.24,-30.6,-12.63,23,KOSDAQ,?,[],전기장비,,
095340,ISC,198200,6.56,4201300000000.0,280631,55621064200,21197000,23.14,60.22,10.6,24,KOSDAQ,?,[],반도체와반도체장비,,
