티커,종목명,종가,등락률,시가총액,거래량,거래대금,상장주식수,외국인비율,PER,ROE,순위,시장,티어,테마,섹터,자동점수,점수상세
196170,알테오젠,348000,14.1,18648000000000.0,1033262,359575176000,53586000,14.57,187.3,39.42,1,KOSDAQ,D,[],생물공학,,
086520,에코프로,93500,8.72,12695100000000.0,1271412,118877022000,135776000,19.13,206.86,-8.39,2,KOSDAQ,D,[],화학,,
247540,에코프로비엠,114800,7.29,11230900000000.0,477817,54853391600,97830000,14.8,196.24,2.29,3,KOSDAQ,D,[],전기제품,,
277810,레인보우로보틱스,489000,5.16,9486500000000.0,129085,63122565000,19400000,5.12,7640.62,1.07,4,KOSDAQ,?,[],기계,,
036930,주성엔지니어링,144800,13.3,6730500000000.0,1584576,229446604800,46481000,7.46,1005.56,6.17,5,KOSDAQ,?,[],반도체와반도체장비,,
028300,HLB,40700,9.12,5421200000000.0,941603,38323242100,133198000,19.5,-27.63,-44.32,6,KOSDAQ,?,[],건강관리장비와용품,,
058470,리노공업,70700,7.61,5388200000000.0,626124,44266966800,76212000,32.25,33.05,22.45,7,KOSDAQ,B,[],반도체와반도체장비,,
298380,에이비엘바이오,93600,8.08,5240400000000.0,544072,50925139200,55987000,13.67,-213.21,-23.48,8,KOSDAQ,?,[],생물공학,,
240810,원익IPS,98400,11.44,4829900000000.0,1428345,140549148000,49084000,15.05,43.6,9.05,9,KOSDAQ,?,[],반도체와반도체장비,,
141080,리가켐바이오,119900,5.92,4438600000000.0,498906,59818829400,37019000,10.91,-31.79,-13.22,10,KOSDAQ,?,[],제약,,
000250,삼천당제약,188800,14.63,4428800000000.0,313194,59131027200,23457000,5.44,433.03,1.94,11,KOSDAQ,?,[],제약,,
039030,이오테크닉스,357000,10.02,4398100000000.0,106615,38061555000,12320000,29.32,59.42,8.9,12,KOSDAQ,?,[],반도체와반도체장비,,
222800,심텍,115900,5.36,4342100000000.0,941623,109134105700,37464000,9.85,-35.05,-32.1,13,KOSDAQ,?,[],전자장비와기기,,
087010,펩트론,183100,0.72,4269400000000.0,292060,53476186000,23317000,3.9,-256.8,-9.41,14,KOSDAQ,?,[],생물공학,,
214450,파마리서치,410000,8.32,4259800000000.0,243489,99830490000,10390000,4.89,26.92,26.88,15,KOSDAQ,?,[],건강관리장비와용품,,
319660,피에스케이,132700,12.08,3843900000000.0,463387,61491454900,28967000,21.26,38.59,15.54,16,KOSDAQ,?,[],반도체와반도체장비,,
214370,케어젠,70000,6.06,3760000000000.0,79673,5577110000,53715000,4.39,160.92,9.23,17,KOSDAQ,?,[],건강관리업체및서비스,,
108490,로보티즈,247000,7.63,3621300000000.0,220786,54534142000,14661000,5.97,-556.31,2.49,18,KOSDAQ,?,[],기계,,
145020,휴젤,279500,2.19,3498000000000.0,71938,20106671000,12515000,56.78,22.83,16.06,19,KOSDAQ,?,[],생물공학,,
310210,보로노이,176400,19.43,3253400000000.0,162501,28665176400,18443000,7.62,-64.12,-50.18,20,KOSDAQ,?,[],제약,,
440110,파두,61400,7.53,3076800000000.0,390396,23970314400,50111000,26.59,-57.12,-131.08,21,KOSDAQ,?,[],반도체와반도체장비,,
403870,HPSP,36950,7.41,3041000000000.0,2009472,74249990400,82300000,31.76,37.47,24.79,22,KOSDAQ,?,[],반도체와반도체장비,,
080220,제주반도체,87700,16.31,3020600000000.0,4838539,424339870300,34443000,0.0,26.67,19.21,23,KOSDAQ,?,[],반도체와반도체장비,,
214150,클래시스,46300,0.87,3020400000000.0,237926,11015973800,65236000,71.1,22.33,26.21,24,KOSDAQ,?,[],건강관리장비와용품,,
095340,ISC,142100,8.47,3012100000000.0,107250,15240225000,21197000,30.62,43.18,10.6,25,KOSDAQ,?,[],반도체와반도체장비,,
347850,디앤디파마텍,65700,14.26,3011500000000.0,1884259,123795816300,45838000,4.48,-122.8,-31.49,26,KOSDAQ,?,[],생물공학,,
226950,올릭스,137800,13.7,2902500000000.0,403251,55567987800,21063000,7.61,-238.82,-18.83,27,KOSDAQ,?,[],생명과학도구및서비스,,
084370,유진테크,123100,10.7,2821000000000.0,169882,20912474200,22916000,36.65,49.78,9.81,28,KOSDAQ,?,[],반도체와반도체장비,,
095610,테스,142600,14.45,2760700000000.0,644657,91928088200,19360000,7.13,42.64,15.76,29,KOSDAQ,?,[],반도체와반도체장비,,
319400,현대무벡스,24500,5.15,2728700000000.0,1091386,26738957000,111376000,1.63,272.22,6.79,30,KOSDAQ,?,[],기계,,
257720,실리콘투,38400,-2.29,2518100000000.0,472251,18134438400,65576000,8.05,13.68,46.89,31,KOSDAQ,?,[],인터넷과카탈로그소매,,
131290,티에스이,227000,9.66,2510900000000.0,135144,30677688000,11061000,10.69,34.85,10.42,32,KOSDAQ,?,[],반도체와반도체장비,,
357780,솔브레인,313500,6.27,2438600000000.0,32910,10317285000,7779000,29.7,28.97,7.66,33,KOSDAQ,?,[],반도체와반도체장비,,
178320,서진시스템,37450,9.82,2383700000000.0,854348,31995332600,63651000,15.71,-17.26,-12.63,34,KOSDAQ,?,[],전기장비,,
058610,에스피지,107400,5.6,2381800000000.0,537368,57713323200,22177000,4.09,251.52,3.57,35,KOSDAQ,?,[],전기제품,,
263750,펄어비스,36150,1.54,2271800000000.0,215610,7794301500,62844000,7.82,15.58,-1.05,36,KOSDAQ,C,[],게임엔터테인먼트,,
031980,피에스케이홀딩스,105000,11.7,2264100000000.0,157939,16583595000,21562000,6.35,23.55,19.55,37,KOSDAQ,?,[],반도체와반도체장비,,
064760,티씨케이,202000,20.74,2258200000000.0,93841,18955882000,11179000,68.55,30.86,13.5,38,KOSDAQ,?,[],반도체와반도체장비,,
237690,에스티팜,108000,7.89,2254700000000.0,161669,17460252000,20877000,12.74,32.05,10.03,39,KOSDAQ,?,[],제약,,
067310,하나마이크론,33850,12.83,2250700000000.0,1689713,57196785050,66491000,20.78,21.88,9.89,40,KOSDAQ,?,[],반도체와반도체장비,,
010170,대한광통신,14040,22.51,2183000000000.0,43603066,612187046640,155486000,2.39,-73.12,-52.05,41,KOSDAQ,?,[],통신장비,,
098460,고영,31700,7.09,2162100000000.0,902240,28601008000,68204000,25.18,79.85,4.48,42,KOSDAQ,B,[],전자장비와기기,,
005290,동진쎄미켐,42050,6.86,2143300000000.0,369374,15532176700,50970000,13.02,16.65,9.52,43,KOSDAQ,?,[],반도체와반도체장비,,
032820,우리기술,12250,9.38,2116600000000.0,4132623,50624631750,172785000,7.78,60.64,0.67,44,KOSDAQ,?,[],우주항공과국방,,
