티커,종목명,종가,등락률,시가총액,거래량,거래대금,상장주식수,외국인비율,PER,ROE,순위,시장,티어,테마,섹터,자동점수,점수상세
196170,알테오젠,305500,-4.68,16370600000000.0,318030,97158165000,53586000,14.93,164.42,39.42,1,KOSDAQ,D,[],생물공학,,
086520,에코프로,85200,-3.07,11568100000000.0,717899,61164994800,135776000,19.15,188.5,-8.39,2,KOSDAQ,D,[],화학,,
247540,에코프로비엠,112500,-3.85,11005900000000.0,394619,44394637500,97830000,14.92,251.68,2.29,3,KOSDAQ,D,[],전기제품,,
277810,레인보우로보틱스,454500,2.25,8817200000000.0,55188,25082946000,19400000,5.41,7101.56,1.07,4,KOSDAQ,?,[],기계,,
036930,주성엔지니어링,178800,7.71,8310800000000.0,927037,165754215600,46481000,7.89,236.82,6.17,5,KOSDAQ,?,[],반도체와반도체장비,,
240810,원익IPS,112300,5.55,5512100000000.0,534101,59979542300,49084000,16.03,49.76,9.05,6,KOSDAQ,?,[],반도체와반도체장비,,
058470,리노공업,67400,4.33,5136700000000.0,422457,28473601800,76212000,31.71,27.34,22.45,7,KOSDAQ,B,[],반도체와반도체장비,,
028300,HLB,38300,1.19,5101500000000.0,447488,17138790400,133198000,20.09,-22.84,-44.32,8,KOSDAQ,?,[],건강관리장비와용품,,
039030,이오테크닉스,401500,3.48,4946300000000.0,85872,34477608000,12320000,27.94,86.46,8.9,9,KOSDAQ,?,[],반도체와반도체장비,,
222800,심텍,116900,11.12,4379500000000.0,797143,93186016700,37464000,11.72,-82.91,-32.1,10,KOSDAQ,?,[],전자장비와기기,,
214450,파마리서치,414500,-0.36,4306500000000.0,69516,28814382000,10390000,9.04,27.22,26.88,11,KOSDAQ,?,[],건강관리장비와용품,,
087010,펩트론,183200,0.16,4271700000000.0,90921,16656727200,23317000,3.92,-256.94,-9.41,12,KOSDAQ,?,[],생물공학,,
298380,에이비엘바이오,74600,-1.58,4176700000000.0,318732,23777407200,55987000,13.08,-52.54,-23.48,13,KOSDAQ,?,[],생물공학,,
403870,HPSP,48500,10.35,3991600000000.0,3619560,175548660000,82300000,32.58,49.19,24.79,14,KOSDAQ,?,[],반도체와반도체장비,,
000250,삼천당제약,169600,-0.29,3978400000000.0,86115,14605104000,23457000,4.45,388.99,1.94,15,KOSDAQ,?,[],제약,,
319660,피에스케이,129900,3.67,3762800000000.0,201930,26230707000,28967000,22.03,47.9,15.54,16,KOSDAQ,?,[],반도체와반도체장비,,
108490,로보티즈,255000,3.03,3738600000000.0,142981,36460155000,14661000,4.93,-574.32,2.49,17,KOSDAQ,?,[],기계,,
141080,리가켐바이오,99700,-3.11,3690800000000.0,247048,24630685600,37019000,11.97,-26.43,-13.22,18,KOSDAQ,?,[],제약,,
095340,ISC,165300,7.2,3503900000000.0,145491,24049662300,21197000,30.13,50.23,10.6,19,KOSDAQ,?,[],반도체와반도체장비,,
257720,실리콘투,51900,4.95,3403400000000.0,1590646,82554527400,65576000,6.63,18.48,46.89,20,KOSDAQ,?,[],인터넷과카탈로그소매,,
440110,파두,64300,3.71,3222100000000.0,270094,17367044200,50111000,27.17,-32.39,-131.08,21,KOSDAQ,?,[],반도체와반도체장비,,
084370,유진테크,138200,1.84,3167000000000.0,103194,14261410800,22916000,37.53,74.58,9.81,22,KOSDAQ,?,[],반도체와반도체장비,,
145020,휴젤,248500,-0.8,3110000000000.0,19862,4935707000,12515000,56.75,20.3,16.06,23,KOSDAQ,?,[],생물공학,,
310210,보로노이,168100,0.3,3100300000000.0,58759,9877387900,18443000,6.85,-61.11,-50.18,24,KOSDAQ,?,[],제약,,
214370,케어젠,54200,0.0,2911400000000.0,68703,3723702600,53715000,4.43,124.6,9.23,25,KOSDAQ,?,[],건강관리업체및서비스,,
131290,티에스이,249000,1.43,2754300000000.0,91869,22875381000,11061000,10.94,38.23,10.42,26,KOSDAQ,?,[],반도체와반도체장비,,
064760,티씨케이,241500,6.15,2699800000000.0,70047,16916350500,11179000,66.99,40.28,13.5,27,KOSDAQ,?,[],반도체와반도체장비,,
095610,테스,139000,4.2,2691000000000.0,175293,24365727000,19360000,7.55,33.61,15.76,28,KOSDAQ,?,[],반도체와반도체장비,,
080220,제주반도체,76900,5.63,2648700000000.0,1019805,78423004500,34443000,0.0,11.48,19.21,29,KOSDAQ,?,[],반도체와반도체장비,,
319400,현대무벡스,23500,2.62,2617300000000.0,847636,19919446000,111376000,1.79,261.11,6.79,30,KOSDAQ,?,[],기계,,
031980,피에스케이홀딩스,120700,9.53,2602600000000.0,162149,19571384300,21562000,5.64,28.39,19.55,31,KOSDAQ,?,[],반도체와반도체장비,,
357780,솔브레인,334000,1.21,2598000000000.0,19402,6480268000,7779000,29.68,30.87,7.66,32,KOSDAQ,?,[],반도체와반도체장비,,
347850,디앤디파마텍,56200,-1.92,2576100000000.0,594894,33433042800,45838000,5.63,-105.05,-31.49,33,KOSDAQ,?,[],생물공학,,
067310,하나마이크론,37600,8.99,2500100000000.0,1488740,55976624000,66491000,20.11,65.39,9.89,34,KOSDAQ,?,[],반도체와반도체장비,,
