티커,종목명,종가,등락률,시가총액,거래량,거래대금,상장주식수,외국인비율,PER,ROE,순위,시장,티어,테마,섹터,자동점수,점수상세
196170,알테오젠,306500,14.37,16424200000000.0,556827,170667475500,53586000,14.36,126.92,39.42,1,KOSDAQ,D,[],생물공학,,
247540,에코프로비엠,118200,9.95,11563600000000.0,353716,41809231200,97830000,15.0,202.05,2.29,2,KOSDAQ,D,[],전기제품,,
086520,에코프로,84300,9.34,11445900000000.0,934759,78800183700,135776000,19.36,186.5,-8.39,3,KOSDAQ,D,[],화학,,
277810,레인보우로보틱스,508000,6.17,9855100000000.0,392786,199535288000,19400000,6.29,7937.5,1.07,4,KOSDAQ,?,[],기계,,
036930,주성엔지니어링,163900,1.17,7618300000000.0,1527679,250386588100,46481000,6.39,1138.19,6.17,5,KOSDAQ,?,[],반도체와반도체장비,,
058470,리노공업,73900,2.92,5632100000000.0,654502,48367697800,76212000,32.7,34.55,22.45,6,KOSDAQ,B,[],반도체와반도체장비,,
240810,원익IPS,113300,1.43,5561200000000.0,1191000,134940300000,49084000,13.91,50.2,9.05,7,KOSDAQ,?,[],반도체와반도체장비,,
319660,피에스케이,157000,0.19,4547800000000.0,518944,81474208000,28967000,19.91,45.65,15.54,8,KOSDAQ,?,[],반도체와반도체장비,,
298380,에이비엘바이오,74300,7.06,4159900000000.0,302529,22477904700,55987000,13.88,-169.25,-23.48,9,KOSDAQ,?,[],생물공학,,
039030,이오테크닉스,328500,6.48,4047000000000.0,93683,30774865500,12320000,30.05,54.68,8.9,10,KOSDAQ,?,[],반도체와반도체장비,,
028300,HLB,30000,6.01,3995900000000.0,913354,27400620000,133198000,18.11,-20.37,-44.32,11,KOSDAQ,?,[],건강관리장비와용품,,
000250,삼천당제약,166100,8.7,3896300000000.0,517273,85919045300,23457000,5.21,380.96,1.94,12,KOSDAQ,?,[],제약,,
141080,리가켐바이오,101700,8.31,3764900000000.0,293489,29847831300,37019000,11.74,-26.96,-13.22,13,KOSDAQ,?,[],제약,,
214450,파마리서치,360000,11.63,3740300000000.0,182266,65615760000,10390000,6.6,23.64,26.88,14,KOSDAQ,?,[],건강관리장비와용품,,
440110,파두,73700,4.69,3692500000000.0,351787,25926701900,50101000,27.61,-68.56,-131.08,15,KOSDAQ,?,[],반도체와반도체장비,,
222800,심텍,98300,0.72,3682700000000.0,563801,55421638300,37464000,10.33,-29.72,-32.1,16,KOSDAQ,?,[],전자장비와기기,,
403870,HPSP,39650,2.19,3263200000000.0,1974824,78301771600,82300000,32.39,40.21,24.79,17,KOSDAQ,?,[],반도체와반도체장비,,
108490,로보티즈,216500,-1.37,3174100000000.0,245499,53150533500,14661000,7.36,-487.61,2.49,18,KOSDAQ,?,[],기계,,
095340,ISC,147200,4.77,3120200000000.0,98089,14438700800,21197000,31.92,44.73,10.6,19,KOSDAQ,?,[],반도체와반도체장비,,
214370,케어젠,57600,4.54,3094000000000.0,72602,4181875200,53715000,4.34,132.41,9.23,20,KOSDAQ,?,[],건강관리업체및서비스,,
095610,테스,154100,-1.53,2983400000000.0,880360,135663476000,19360000,7.22,46.08,15.76,21,KOSDAQ,?,[],반도체와반도체장비,,
145020,휴젤,241500,9.03,2971400000000.0,61693,14898859500,12304000,57.38,19.73,16.06,22,KOSDAQ,?,[],생물공학,,
347850,디앤디파마텍,64000,8.47,2933600000000.0,1245792,79730688000,45838000,5.37,-119.63,-31.49,23,KOSDAQ,?,[],생물공학,,
214150,클래시스,44250,1.96,2886700000000.0,241573,10689605250,65236000,70.95,21.35,26.21,24,KOSDAQ,?,[],건강관리장비와용품,,
084370,유진테크,122400,3.47,2804900000000.0,191821,23478890400,22916000,36.47,49.49,9.81,25,KOSDAQ,?,[],반도체와반도체장비,,
080220,제주반도체,80900,7.87,2786400000000.0,1522752,123190636800,34443000,0.39,24.6,19.21,26,KOSDAQ,?,[],반도체와반도체장비,,
178320,서진시스템,42500,17.24,2705200000000.0,1202669,51113432500,63651000,17.44,-19.59,-12.63,27,KOSDAQ,?,[],전기장비,,
131290,티에스이,239500,-0.21,2649200000000.0,135632,32483864000,11061000,9.62,36.77,10.42,28,KOSDAQ,?,[],반도체와반도체장비,,
031980,피에스케이홀딩스,121000,-0.82,2609000000000.0,263782,31917622000,21562000,6.12,27.14,19.55,29,KOSDAQ,?,[],반도체와반도체장비,,
087010,펩트론,108800,5.02,2536900000000.0,162358,17664550400,23317000,6.01,-152.59,-9.41,30,KOSDAQ,?,[],생물공학,,
237690,에스티팜,117900,4.34,2461300000000.0,78733,9282620700,20876000,11.77,34.99,10.03,31,KOSDAQ,?,[],제약,,
310210,보로노이,133500,6.46,2459200000000.0,70288,9383448000,18421000,7.75,-48.53,-50.18,32,KOSDAQ,?,[],제약,,
067310,하나마이크론,36150,1.83,2403600000000.0,1312724,47454972600,66491000,20.17,23.37,9.89,33,KOSDAQ,?,[],반도체와반도체장비,,
319400,현대무벡스,21550,9.22,2400200000000.0,1547655,33351965250,111376000,1.76,239.44,6.79,34,KOSDAQ,?,[],기계,,
226950,올릭스,113800,10.49,2388900000000.0,269794,30702557200,20992000,7.72,-197.23,-18.83,35,KOSDAQ,?,[],생명과학도구및서비스,,
