티커,종목명,종가,등락률,시가총액,거래량,거래대금,상장주식수,외국인비율,PER,ROE,순위,시장,티어,테마,섹터,자동점수,점수상세
196170,알테오젠,373000,5.82,19987700000000.0,666473,248594429000,53586000,14.61,154.45,39.42,1,KOSDAQ,D,[],생물공학,,
247540,에코프로비엠,180000,0.28,17609500000000.0,361009,64981620000,97830000,14.18,307.69,2.29,2,KOSDAQ,D,[],전기제품,,
086520,에코프로,122800,0.16,16673300000000.0,549734,67507335200,135776000,19.42,271.68,-8.39,3,KOSDAQ,D,[],화학,,
277810,레인보우로보틱스,625000,1.46,12124900000000.0,56532,35332500000,19400000,6.95,9765.62,1.07,4,KOSDAQ,?,[],기계,,
036930,주성엔지니어링,220000,-2.87,10225800000000.0,2208698,485913560000,46481000,7.73,1527.78,6.17,5,KOSDAQ,?,[],반도체와반도체장비,,
950160,코오롱티슈진,112900,7.42,9584300000000.0,589800,66588420000,84892000,4.68,-32.56,-183.43,6,KOSDAQ,?,[],생물공학,,
240810,원익IPS,161700,3.59,7936900000000.0,2512131,406211582700,49084000,17.53,71.64,9.05,7,KOSDAQ,?,[],반도체와반도체장비,,
058470,리노공업,94700,0.0,7217300000000.0,1199889,113629488300,76212000,27.75,44.27,22.45,8,KOSDAQ,B,[],반도체와반도체장비,,
028300,HLB,50800,5.07,6766500000000.0,1032365,52444142000,133198000,19.54,-34.49,-44.32,9,KOSDAQ,?,[],건강관리장비와용품,,
000250,삼천당제약,276500,4.34,6486000000000.0,280161,77464516500,23457000,6.86,634.17,1.94,10,KOSDAQ,?,[],제약,,
039030,이오테크닉스,508000,2.63,6258300000000.0,142980,72633840000,12320000,24.47,84.55,8.9,11,KOSDAQ,?,[],반도체와반도체장비,,
298380,에이비엘바이오,108300,9.73,6063400000000.0,979364,106065121200,55987000,13.57,-246.7,-23.48,12,KOSDAQ,?,[],생물공학,,
087010,펩트론,239500,3.01,5584500000000.0,172905,41410747500,23317000,4.8,-335.9,-9.41,13,KOSDAQ,?,[],생물공학,,
141080,리가켐바이오,146100,4.58,5408500000000.0,384460,56169606000,37019000,11.73,-38.73,-13.22,14,KOSDAQ,?,[],제약,,
440110,파두,106000,5.05,5310300000000.0,777424,82406944000,50097000,25.2,-98.6,-131.08,15,KOSDAQ,?,[],반도체와반도체장비,,
403870,HPSP,62800,-5.28,5168400000000.0,9309211,584618450800,82300000,29.99,63.69,24.79,16,KOSDAQ,?,[],반도체와반도체장비,,
222800,심텍,129900,2.61,4866600000000.0,539041,70021425900,37464000,14.73,-39.28,-32.1,17,KOSDAQ,?,[],전자장비와기기,,
347850,디앤디파마텍,108100,18.01,4735200000000.0,5394527,583148368700,43804000,7.18,-202.06,-31.49,18,KOSDAQ,?,[],생물공학,,
319660,피에스케이,162400,0.19,4704200000000.0,493863,80203351200,28967000,25.62,47.22,15.54,19,KOSDAQ,?,[],반도체와반도체장비,,
108490,로보티즈,308500,-1.75,4521700000000.0,114226,35238721000,14657000,8.02,-694.82,2.49,20,KOSDAQ,?,[],기계,,
178320,서진시스템,68900,-7.27,4385500000000.0,1185617,81689011300,63651000,13.0,-31.75,-12.63,21,KOSDAQ,?,[],전기장비,,
214370,케어젠,78900,5.48,4238100000000.0,78256,6174398400,53715000,4.05,181.38,9.23,22,KOSDAQ,?,[],건강관리업체및서비스,,
095340,ISC,194700,-2.41,4127100000000.0,225540,43912638000,21197000,21.73,59.16,10.6,23,KOSDAQ,?,[],반도체와반도체장비,,
319400,현대무벡스,36150,0.28,4026200000000.0,621725,22475358750,111376000,1.46,401.67,6.79,24,KOSDAQ,?,[],기계,,
084370,유진테크,175100,-0.91,4012600000000.0,256084,44840308400,22916000,37.62,70.8,9.81,25,KOSDAQ,?,[],반도체와반도체장비,,
310210,보로노이,215000,7.55,3956500000000.0,86766,18654690000,18402000,6.63,-78.15,-50.18,26,KOSDAQ,?,[],제약,,
080220,제주반도체,111500,10.18,3840400000000.0,9004614,1004014461000,34443000,5.04,33.91,19.21,27,KOSDAQ,?,[],반도체와반도체장비,,
067310,하나마이크론,50700,1.2,3369700000000.0,2465728,125012409600,66464000,20.79,32.77,9.89,28,KOSDAQ,?,[],반도체와반도체장비,,
005290,동진쎄미켐,64500,6.97,3287600000000.0,2177992,140480484000,50970000,16.23,25.54,9.52,29,KOSDAQ,?,[],반도체와반도체장비,,
095610,테스,169400,0.12,3279600000000.0,344696,58391502400,19360000,10.89,50.66,15.76,30,KOSDAQ,?,[],반도체와반도체장비,,
145020,휴젤,258000,7.72,3174400000000.0,59202,15274116000,12304000,57.74,21.07,16.06,31,KOSDAQ,?,[],생물공학,,
357780,솔브레인,407000,7.53,3165900000000.0,99308,40418356000,7779000,24.02,37.62,7.66,32,KOSDAQ,?,[],반도체와반도체장비,,
064760,티씨케이,282000,2.73,3152600000000.0,96482,27207924000,11179000,66.54,43.09,13.5,33,KOSDAQ,?,[],반도체와반도체장비,,
214450,파마리서치,302000,2.37,3137700000000.0,44176,13341152000,10390000,7.63,19.83,26.88,34,KOSDAQ,?,[],건강관리장비와용품,,
043260,성호전자,42700,5.17,3028400000000.0,4775171,203899801700,70923000,1.51,7.31,46.27,35,KOSDAQ,?,[],전기제품,,
214150,클래시스,46250,3.7,3017100000000.0,174277,8060311250,65236000,70.45,22.31,26.21,36,KOSDAQ,?,[],건강관리장비와용품,,
226950,올릭스,142000,9.82,2885800000000.0,516398,73328516000,20322000,9.23,-246.1,-18.83,37,KOSDAQ,?,[],생명과학도구및서비스,,
010170,대한광통신,18260,-5.88,2839200000000.0,5920126,108101500760,155486000,0.92,-95.1,-52.05,38,KOSDAQ,?,[],통신장비,,
131970,두산테스나,146700,-2.4,2835300000000.0,281751,41332871700,19327000,6.13,107.63,0.35,39,KOSDAQ,?,[],반도체와반도체장비,,
131290,티에스이,252500,0.6,2793000000000.0,87552,22106880000,11061000,10.69,38.77,10.42,40,KOSDAQ,?,[],반도체와반도체장비,,
237690,에스티팜,133000,7.17,2775300000000.0,250663,33338179000,20867000,13.27,39.47,10.03,41,KOSDAQ,?,[],제약,,
032820,우리기술,15550,-0.06,2668500000000.0,5728304,89075127200,171605000,5.36,76.98,0.67,42,KOSDAQ,?,[],우주항공과국방,,
031980,피에스케이홀딩스,121600,-1.3,2622000000000.0,195427,23763923200,21562000,6.26,27.28,19.55,43,KOSDAQ,?,[],반도체와반도체장비,,
263750,펄어비스,40250,0.25,2586000000000.0,314767,12669371750,64248000,6.94,17.35,-1.05,44,KOSDAQ,C,[],게임엔터테인먼트,,
098460,고영,35500,-0.7,2437200000000.0,1363480,48403540000,68655000,22.49,89.42,4.48,45,KOSDAQ,B,[],전자장비와기기,,
290650,엘앤씨바이오,86300,10.36,2327500000000.0,808543,69777260900,26970000,22.18,-15.6,-57.68,46,KOSDAQ,?,[],건강관리장비와용품,,
089030,테크윙,62100,3.67,2301000000000.0,2867080,178045668000,37054000,15.13,504.88,4.63,47,KOSDAQ,?,[],반도체와반도체장비,,
257720,실리콘투,35050,0.0,2298400000000.0,374476,13125383800,65576000,6.64,12.48,46.89,48,KOSDAQ,?,[],인터넷과카탈로그소매,,
183300,코미코,106900,-1.29,2196300000000.0,258483,27631832700,20545000,20.75,45.37,18.52,49,KOSDAQ,?,[],반도체와반도체장비,,
089970,브이엠,87600,-5.3,2170000000000.0,713161,62472903600,24772000,16.2,45.02,17.34,50,KOSDAQ,?,[],반도체와반도체장비,,
058610,에스피지,96600,-1.23,2142300000000.0,115968,11202508800,22177000,6.91,226.23,3.57,51,KOSDAQ,?,[],전기제품,,
030530,원익홀딩스,27600,1.66,2131800000000.0,589969,16283144400,77238000,5.4,110.4,2.78,52,KOSDAQ,?,[],반도체와반도체장비,,
083650,비에이치아이,67700,-0.44,2094900000000.0,230084,15576686800,30944000,13.22,34.0,44.36,53,KOSDAQ,?,[],에너지장비및서비스,,
007390,네이처셀,32200,5.4,2074800000000.0,642129,20676553800,64435000,8.73,-748.84,-4.45,54,KOSDAQ,?,[],생물공학,,
218410,RFHIC,78000,-5.8,2071200000000.0,281435,21951930000,26553000,25.89,65.71,8.84,55,KOSDAQ,?,[],통신장비,,
035900,JYP Ent.,57000,2.33,2025400000000.0,172632,9840024000,35532000,18.48,16.43,29.21,56,KOSDAQ,C,[],방송과엔터테인먼트,,
140410,메지온,65600,2.34,1993700000000.0,75519,4954046400,30392000,25.29,-53.68,-110.44,57,KOSDAQ,?,[],식품,,
082920,비츠로셀,43800,-9.6,1985900000000.0,556066,24355690800,45339000,31.08,30.95,18.56,58,KOSDAQ,?,[],전기제품,,
068760,셀트리온제약,44550,1.02,1978100000000.0,66293,2953353150,44402000,5.25,49.34,9.31,59,KOSDAQ,?,[],제약,,
041510,에스엠,82200,-0.72,1881900000000.0,127157,10452305400,22895000,33.03,14.31,41.65,60,KOSDAQ,C,[],방송과엔터테인먼트,,
078600,대주전자재료,119200,-8.52,1862900000000.0,244169,29104944800,15628000,14.62,182.82,8.6,61,KOSDAQ,?,[],전자장비와기기,,
0009K0,에임드바이오,28550,-0.17,1846400000000.0,267953,7650058150,64671000,1.91,413.77,5.13,62,KOSDAQ,?,[],생물공학,,
420770,기가비스,140700,-0.85,1783500000000.0,57075,8030452500,12676000,2.47,108.9,7.42,63,KOSDAQ,?,[],반도체와반도체장비,,
140860,파크시스템스,254500,2.0,1782100000000.0,38597,9822936500,7002000,35.41,72.22,16.69,64,KOSDAQ,?,[],전자장비와기기,,
060370,LS마린솔루션,31250,-1.11,1632500000000.0,275956,8623625000,52239000,2.69,121.12,2.0,65,KOSDAQ,?,[],건설,,
039200,오스코텍,41750,7.46,1597300000000.0,370117,15452384750,38258000,11.82,28.75,33.87,66,KOSDAQ,?,[],제약,,
437730,삼현,50200,-3.46,1591700000000.0,114376,5741675200,31708000,1.93,295.29,8.46,67,KOSDAQ,?,[],자동차부품,,
031330,에스에이엠티,15750,5.28,1574900000000.0,770886,12141454500,99995000,9.45,5.15,16.55,68,KOSDAQ,?,[],전자장비와기기,,
323280,태성,50900,-0.59,1554400000000.0,197476,10051528400,30538000,4.69,-892.98,-3.0,69,KOSDAQ,?,[],전자장비와기기,,
347700,스피어,30000,-8.81,1546200000000.0,1219926,36597780000,51539000,7.02,34.13,0.43,70,KOSDAQ,?,[],우주항공과국방,,
