티커,종목명,종가,등락률,시가총액,거래량,거래대금,상장주식수,외국인비율,PER,ROE,순위,시장,티어,테마,섹터,자동점수,점수상세
196170,알테오젠,298500,-0.83,20792100000000.0,2219578,662544033000,69655000,15.46,109.18,39.42,1,KOSDAQ,D,[],생물공학,,
086520,에코프로,82000,-5.96,11133600000000.0,672424,55138768000,135776000,19.14,79.15,-8.39,2,KOSDAQ,D,[],화학,,
247540,에코프로비엠,108000,-7.06,10565700000000.0,581289,62779212000,97830000,14.73,241.61,2.29,3,KOSDAQ,D,[],전기제품,,
277810,레인보우로보틱스,436500,-2.89,8468000000000.0,47873,20896564500,19400000,5.41,4960.23,1.07,4,KOSDAQ,?,[],기계,,
036930,주성엔지니어링,173700,0.4,8073800000000.0,1013792,176095670400,46481000,7.92,1127.92,6.17,5,KOSDAQ,?,[],반도체와반도체장비,,
240810,원익IPS,109700,-0.27,5384500000000.0,543695,59643341500,49084000,16.28,31.11,9.05,6,KOSDAQ,?,[],반도체와반도체장비,,
039030,이오테크닉스,402000,2.03,4952500000000.0,96019,38599638000,12320000,28.06,45.64,8.9,7,KOSDAQ,?,[],반도체와반도체장비,,
058470,리노공업,64400,-1.68,4908000000000.0,389575,25088630000,76212000,31.33,26.13,22.45,8,KOSDAQ,B,[],반도체와반도체장비,,
222800,심텍,123400,-1.75,4686000000000.0,554253,68394820200,37974000,10.71,-87.52,-32.1,9,KOSDAQ,?,[],전자장비와기기,,
028300,HLB,33350,-2.06,4442200000000.0,637898,21273898300,133198000,18.64,-20.68,-44.32,10,KOSDAQ,?,[],건강관리장비와용품,,
403870,HPSP,50400,-1.18,4147900000000.0,1443020,72728208000,82300000,33.13,48.88,24.79,11,KOSDAQ,?,[],반도체와반도체장비,,
214450,파마리서치,392500,-5.19,4077900000000.0,108989,42778182500,10390000,9.39,24.45,26.88,12,KOSDAQ,?,[],건강관리장비와용품,,
298380,에이비엘바이오,69300,-2.39,3879900000000.0,258963,17946135900,55987000,13.07,-48.8,-23.48,13,KOSDAQ,?,[],생물공학,,
000250,삼천당제약,159000,-3.81,3729700000000.0,92107,14645013000,23457000,4.68,209.76,1.94,14,KOSDAQ,?,[],제약,,
087010,펩트론,157500,-4.83,3672500000000.0,166265,26186737500,23317000,3.73,-178.77,-9.41,15,KOSDAQ,?,[],생물공학,,
108490,로보티즈,247000,-2.76,3622800000000.0,132547,32739109000,14667000,4.51,-928.57,2.49,16,KOSDAQ,?,[],기계,,
095340,ISC,170500,8.53,3614100000000.0,209757,35763568500,21197000,30.03,46.6,10.6,17,KOSDAQ,?,[],반도체와반도체장비,,
319660,피에스케이,124000,-1.35,3591900000000.0,199593,24749532000,28967000,22.77,28.75,15.54,18,KOSDAQ,?,[],반도체와반도체장비,,
141080,리가켐바이오,90800,-4.32,3361400000000.0,223735,20315138000,37019000,12.09,-18.65,-13.22,19,KOSDAQ,?,[],제약,,
257720,실리콘투,50900,-1.93,3337800000000.0,870206,44293485400,65576000,11.78,15.11,46.89,20,KOSDAQ,?,[],인터넷과카탈로그소매,,
